,cell_1,cell_2,tension,type,distance_to_boundary,relative_adhesion,Cdh1,Cdh2,Cdh3,Cdh4,Cdh15,Cdh6,Cdh7,Cdh8,Cdh9,Cdh10,Cdh11,Cdh12,Cdh18,Cdh20,Cdh22,Cdh24,Cdh13,log_tension,log_adhesion
954,cell_422,cell_448,49.85416747747529,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.960114683224828e-17,2.6703971881998908e-20,2.812344631775259e-17,0.0,7.159039524135682e-19,1.4619980489641255e-22,1.0598111174400938e-19,0.0,9.967998540158809e-23,0.0,4.485062314161964e-25,3.4172988350868318e-19,0.0,0.0,6.198733002509031e-20,6.312825376525612e-21,3.425342358013083e-20,1.8458168766914913e-19,3.9091020932640905,-38.05871856898064
957,cell_424,cell_442,232.6236495815178,Cranial mesoderm_awayfrom_boundary,1,5.317035357294589e-17,0.0,1.016478182735759e-17,0.0,9.846099532811234e-22,1.0513131608500438e-24,0.0,0.0,0.0,0.0,0.0,4.300458608432186e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.449421909815067,-37.47303069654076
958,cell_424,cell_446,136.12080978059686,Cranial mesoderm_awayfrom_boundary,1,3.972445964767095e-17,0.0,7.113880175899623e-18,4.4447979739512224e-24,0.0,9.525933768898419e-25,0.0,0.0,0.0,0.0,0.0,3.2610564305412717e-17,0.0,0.0,0.0,0.0,9.768967253195587e-24,0.0,4.913542798634969,-37.76456456388676
959,cell_425,cell_431,96.04540149312102,Cranial mesoderm_awayfrom_boundary,2,3.3040834173911445e-16,0.0,1.1254348833268567e-16,0.0,0.0,4.6341944873978374e-24,0.0,0.0,0.0,0.0,0.0,2.163283614262158e-16,0.0,0.0,0.0,0.0,1.5364873460184801e-18,0.0,4.564821011890651,-35.6462023851703
960,cell_425,cell_432,57.20592404547931,Cranial mesoderm_awayfrom_boundary,3,2.40095368602076e-16,0.0,1.1038376433062202e-16,0.0,9.22981687735624e-24,7.408400275645983e-24,3.391885707290319e-23,0.0,0.0,1.803520528837756e-20,0.0,1.2842692646435174e-16,0.0,0.0,0.0,0.0,1.266592044739655e-18,0.0,4.046657460251696,-35.96549546030574
961,cell_425,cell_463,103.17492055872384,Cranial mesoderm_awayfrom_boundary,2,8.356256467871102e-17,0.0,3.449612341197889e-17,7.863678056261865e-23,3.5468969392637626e-24,5.444535077453806e-24,0.0,0.0,0.0,0.0,0.0,4.90648282819726e-17,0.0,0.0,0.0,0.0,1.5253565469527635e-21,0.0,4.636425805672019,-37.02093604501497
962,cell_425,cell_466,99.5581534020671,Cranial mesoderm_awayfrom_boundary,2,8.461221271348646e-17,0.0,3.4828054760741694e-17,5.950004779600286e-21,2.4477039549403095e-24,3.6696752825732105e-24,8.998188547544599e-24,0.0,0.0,0.0,0.0,4.942486197483447e-17,0.0,0.0,0.0,0.0,3.5333085756291727e-19,0.0,4.600741929738663,-37.00845305938386
966,cell_428,cell_432,56.54439673679434,Cranial mesoderm_awayfrom_boundary,3,1.5860711199113865e-16,0.0,8.848275303006342e-17,0.0,7.677160696342303e-24,4.9991176688477335e-24,2.819663839811134e-23,0.0,0.0,3.2656784649755213e-19,0.0,6.881430330470709e-17,0.0,0.0,0.0,0.0,9.834469369538305e-19,0.0,4.035026112538717,-36.38010152338259
967,cell_428,cell_443,79.2932927003605,Cranial mesoderm_awayfrom_boundary,3,5.97134173973272e-17,0.0,1.5789950113877005e-17,0.0,0.0,1.9354454261813257e-24,0.0,0.0,0.0,0.0,0.0,4.3922021289837704e-17,0.0,0.0,0.0,0.0,1.4440581670699114e-21,0.0,4.3731535437314495,-37.35697493172219
971,cell_431,cell_466,3.5562386541800888,Cranial mesoderm_awayfrom_boundary,2,4.590765363658046e-16,0.0,1.7039265061781605e-16,0.0,0.0,9.220071668232239e-24,0.0,0.0,0.0,0.0,0.0,2.8664454820746025e-16,0.0,0.0,0.0,0.0,2.0393283204566126e-18,0.0,1.2687034284986876,-35.31731473183783
972,cell_431,cell_490,104.36218277795506,Cranial mesoderm_awayfrom_boundary,1,2.4884807798548237e-17,0.0,7.66465996931575e-18,0.0,0.0,3.297687508434594e-25,0.0,0.0,0.0,0.0,0.0,1.708010082238728e-17,0.0,0.0,0.0,0.0,1.400466770764559e-19,0.0,4.647867375898348,-38.2322741851987
973,cell_432,cell_443,66.40835541634664,Cranial mesoderm_awayfrom_boundary,3,9.10924327874483e-17,0.0,2.5151679453853454e-17,0.0,0.0,2.629119997471592e-24,0.0,0.0,0.0,0.0,0.0,6.593870758675063e-17,0.0,0.0,0.0,0.0,2.0431177242325155e-21,0.0,4.195822883149415,-36.934656937978765
991,cell_440,cell_464,128.49861252594,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.9108983746245366e-16,1.7179214013205638e-19,2.7765252185238895e-16,0.0,7.965069192839704e-18,3.2277974058849125e-20,5.294957072107105e-20,0.0,2.2141318225059044e-19,0.0,4.792977288622039e-22,2.444954791817367e-18,0.0,0.0,2.039906196006781e-19,6.342255802260037e-19,8.83358837373387e-22,1.709279901852139e-18,4.85591810681348,-35.77289973456324
992,cell_440,cell_491,190.5208470139584,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,6.290081102045861e-17,1.5302739605126692e-20,6.020337900109224e-17,2.412655454974293e-25,1.2314864680520106e-18,3.0269499566742453e-22,5.596842338171621e-19,0.0,3.390794088491499e-20,0.0,9.488715621449982e-21,2.3188605879375655e-19,0.0,0.0,3.578753531549505e-20,1.369971855837306e-19,3.3928378331870313e-22,4.422489216481845e-19,5.249761621723525,-37.30497261646258
993,cell_442,cell_453,177.40075671601235,Cranial mesoderm_awayfrom_boundary,2,9.218108608445493e-17,0.0,2.538905878684109e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679202729761384e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.178411335458334,-36.92277670445621
994,cell_443,cell_454,15.566144482667848,Cranial mesoderm_awayfrom_boundary,2,2.1350088580525845e-16,0.0,3.563561590801555e-17,2.0407686919367304e-21,0.0,1.776498228663103e-22,0.0,0.0,0.0,0.0,0.0,1.7786169182656407e-16,0.0,0.0,0.0,0.0,1.268741397594978e-21,9.091076642623134e-23,2.7450983304334646,-36.082890692261984
995,cell_443,cell_463,37.45923026934704,Cranial mesoderm_awayfrom_boundary,2,5.915585157414265e-17,0.0,1.4670865524580778e-17,2.1748974918796175e-23,0.0,3.426055081130755e-24,0.0,0.0,0.0,0.0,0.0,4.4484955882394915e-17,0.0,0.0,0.0,0.0,4.430275270263551e-24,5.61861692401744e-25,3.6232531487361426,-37.36635616064982
999,cell_446,cell_447,9.968398845858289,Cranial mesoderm_awayfrom_boundary,1,1.3445046122911297e-16,0.0,1.7635880170079774e-17,2.033141139174732e-23,0.0,1.1014704505172109e-24,0.0,0.0,0.0,0.0,0.0,1.168145291912457e-16,0.0,0.0,0.0,0.0,3.043490565759383e-23,0.0,2.2994199738708465,-36.54533586069582
1000,cell_447,cell_455,349.55224840353964,Cranial mesoderm_awayfrom_boundary,1,5.605147477153614e-17,0.0,8.040163727692716e-18,4.336604806791848e-22,0.0,4.0982644318305943e-25,0.0,0.0,0.0,0.0,0.0,4.8010805501528366e-17,0.0,0.0,0.0,0.0,7.14720079377637e-23,0.0,5.856653045217495,-37.4202612130074
1001,cell_447,cell_469,210.23565251347085,Cranial mesoderm_awayfrom_boundary,1,8.911554770218484e-17,0.0,1.6795918968982667e-17,3.879683737718478e-24,0.0,5.721565090716321e-25,0.0,0.0,0.0,0.0,0.0,7.231956158904453e-17,0.0,0.0,0.0,0.0,6.269231738179026e-23,0.0,5.348229056398415,-36.95659785742024
1002,cell_448,cell_462,62.96648883874074,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,3.9207359682355266e-17,3.0255197333226554e-20,3.779208535961608e-17,1.135062582250174e-22,4.0281516085958183e-19,1.2525251336140555e-21,5.315635108252502e-19,8.237988714126406e-23,2.841725269451335e-21,0.0,3.1884058286909673e-23,1.127304792413987e-19,0.0,0.0,7.556423754225932e-22,8.744181601178268e-20,5.713015679529668e-23,2.453333653290067e-19,4.142602661675611,-37.77766719771981
1003,cell_448,cell_488,441.6346525935758,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,5.406525697897845e-18,1.689411843923659e-21,5.223532036691602e-18,0.0,2.1744767567067098e-20,1.1858456434073893e-22,1.292205272333919e-19,0.0,0.0,0.0,6.08326813894537e-24,1.6172501674624937e-20,0.0,0.0,4.096961302001816e-21,1.144663097394791e-21,5.445025078848864e-22,8.255658147473854e-21,6.09048296243128,-39.758924987352074
1012,cell_452,cell_453,167.6882650744486,Cranial mesoderm_awayfrom_boundary,2,3.8640154374522863e-17,0.0,1.3381416247748576e-17,1.0404315047932073e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5258176062800153e-17,0.0,0.0,0.0,0.0,5.516596590822121e-22,0.0,5.122106690676805,-37.79223966935662
1013,cell_452,cell_454,85.01198535194084,Cranial mesoderm_awayfrom_boundary,2,1.0411163682725233e-16,0.0,2.544893664014071e-17,8.812043468957118e-22,1.2731616550776663e-24,1.4102045558272033e-22,0.0,0.0,0.0,0.0,0.0,7.86611169789128e-17,0.0,0.0,0.0,0.0,4.873765882104589e-22,7.233364646038717e-23,4.442792250690648,-36.80106791943531
1014,cell_452,cell_472,52.87833792104384,Cranial mesoderm_awayfrom_boundary,1,3.0442886538716007e-16,0.0,8.378329480267599e-17,1.3012909410227595e-20,1.1403785640662595e-23,1.2025557592208297e-23,0.0,0.0,0.0,0.0,0.0,2.206310913043057e-16,0.0,0.0,0.0,0.0,1.8639648907545076e-22,1.2565449358173659e-21,3.9679937639043,-35.72809422524223
1015,cell_453,cell_469,254.8725158126213,Cranial mesoderm_awayfrom_boundary,2,4.606304223674128e-17,0.0,1.5902633171457095e-17,1.0700105552924205e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0155561046540075e-17,0.0,0.0,0.0,0.0,4.8469487335568974e-21,0.0,5.5407634821580425,-37.61652073225155
1016,cell_453,cell_508,178.57793741272374,Cranial mesoderm_awayfrom_boundary,2,6.080400595001799e-17,0.0,9.488333846146414e-18,4.0252921408445325e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.131526957465749e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.185025130088019,-37.33887599975535
1017,cell_454,cell_463,28.41319056908471,Cranial mesoderm_awayfrom_boundary,2,8.910818471736424e-17,0.0,2.8701490980800704e-17,1.4149617815841659e-22,1.4964917476416935e-24,1.9573177218307773e-22,0.0,0.0,0.0,0.0,0.0,6.040571921749561e-17,0.0,0.0,0.0,0.0,5.93281843542062e-22,4.2512782290503974e-23,3.346853493998465,-36.956680483731844
1018,cell_454,cell_472,82.35019454624582,Cranial mesoderm_awayfrom_boundary,1,2.651772201234366e-16,0.0,6.556226265615068e-17,5.621303234692601e-20,3.627582521717002e-24,2.480959977678855e-22,0.0,0.0,0.0,0.0,0.0,1.995056049218806e-16,0.0,0.0,0.0,0.0,1.8630826214790396e-20,3.4256963263258865e-20,4.410980819052502,-35.86613331624092
1019,cell_454,cell_484,91.68563968827362,Cranial mesoderm_awayfrom_boundary,1,8.515673437929536e-17,0.0,2.940112528100137e-17,9.806974847297273e-21,1.2456183217011446e-24,8.839128508470177e-21,0.0,0.0,0.0,0.0,0.0,5.558620418554252e-17,0.0,0.0,0.0,0.0,1.4476750366762405e-19,5.99006010974875e-21,4.518365765998914,-37.00203818148755
1020,cell_455,cell_458,175.52619797163948,Cranial mesoderm_awayfrom_boundary,2,9.897741867782277e-17,0.0,1.5829300118903472e-17,6.176468424169832e-20,0.0,9.621138019004924e-24,1.747409043897644e-24,0.0,0.0,4.251929734087912e-25,0.0,8.306181865198743e-17,0.0,0.0,0.0,0.0,1.4152642776094235e-20,1.037078617404072e-20,5.167788307957016,-36.85163994393907
1021,cell_455,cell_469,295.30654320534745,Cranial mesoderm_awayfrom_boundary,2,6.973001097091694e-17,0.0,1.4050650312765912e-17,1.532141795393979e-22,1.424034006203607e-24,3.9415430569364823e-25,0.0,0.0,0.0,1.3598765157040695e-24,0.0,5.567893168404041e-17,0.0,0.0,0.0,0.0,2.72581866247968e-22,0.0,5.688013946328126,-37.20190087532567
1030,cell_458,cell_469,442.69681827344414,Cranial mesoderm_awayfrom_boundary,2,7.557680200780771e-17,0.0,1.580800593836583e-17,2.6819028335805387e-22,0.0,6.5202326736695965e-24,0.0,0.0,0.0,2.737089230575431e-25,0.0,5.976249519556359e-17,0.0,0.0,0.0,0.0,6.025889653341464e-21,0.0,6.092885152618173,-37.12138228954454
1039,cell_462,cell_464,91.74757679136516,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.7266224201670483e-16,1.0726465393453028e-19,1.6841858341144202e-16,0.0,2.7372332722165297e-18,1.9153886293886937e-20,4.959015093827871e-20,0.0,5.0873948468760975e-20,0.0,1.5250821023920167e-22,5.26492610322813e-19,0.0,0.0,3.513119342143856e-21,1.4962357964768288e-19,1.2500627366107313e-24,5.997596258251915e-19,4.519041075592608,-36.29519434601566
1040,cell_462,cell_488,453.4781174822009,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,4.387892705286271e-17,6.739187230531352e-21,4.295918297832684e-17,0.0,1.4391092800862633e-19,2.3856053779746013e-21,6.719154898551301e-19,0.0,0.0,0.0,2.2951571271844246e-21,4.6289415605905447e-20,0.0,0.0,2.4742902211592336e-22,3.541156694199875e-21,6.488244208325023e-24,4.241321736999755e-20,6.116947015871047,-37.66509749063382
1041,cell_462,cell_501,180.9590962068253,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,5.555355293630351e-17,2.082378561394286e-20,5.386519472813805e-17,3.323807481005827e-24,5.687128246961362e-19,1.4323623352839962e-20,7.851339558900323e-19,7.885881340498384e-26,2.3283337374816035e-23,0.0,8.245529422773937e-22,1.7892005922707904e-20,0.0,0.0,2.9380426172898577e-24,4.586644934732698e-22,8.011431528734078e-23,2.8007905689247583e-19,5.198271017919138,-37.4291842006031
1042,cell_463,cell_466,125.50800838819552,Cranial mesoderm_awayfrom_boundary,2,1.6844917628363102e-16,0.0,7.508057746940598e-17,6.968094471920905e-22,6.680703535942154e-24,1.553844922306468e-23,0.0,0.0,0.0,0.0,0.0,9.336497482207883e-17,0.0,0.0,0.0,0.0,2.904963546256531e-21,0.0,4.83236956839408,-36.319897594027694
1043,cell_463,cell_484,119.32604168364186,Cranial mesoderm_awayfrom_boundary,1,9.484209263432634e-17,0.0,4.4522216538436675e-17,3.743896827467805e-22,4.726510441020236e-24,6.106574252944924e-22,0.0,0.0,0.0,0.0,0.0,5.0316948187901326e-17,0.0,0.0,0.0,0.0,1.8055168842691958e-21,1.326174855961701e-22,4.781859592656009,-36.89431834804737
1044,cell_463,cell_489,188.2155184912171,Cranial mesoderm_awayfrom_boundary,1,6.295180277120033e-17,1.0747027186882531e-24,1.9695903931709487e-17,1.4541233075810153e-23,2.5394261945232272e-24,3.1619143078014925e-24,0.0,0.0,0.0,0.0,0.0,4.325566061061909e-17,0.0,0.0,0.0,0.0,2.169115954653733e-22,0.0,5.237587681197213,-37.30416227566796
1045,cell_464,cell_491,134.70120603663682,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.1308783683668433e-16,8.85688289186159e-20,2.0594756775659653e-16,0.0,4.582948778096831e-18,1.4240609109821171e-21,9.769678786613553e-20,0.0,6.332479544650856e-20,0.0,3.9920965154396157e-22,8.521275553956886e-19,0.0,0.0,4.966589605998925e-19,1.8685288902328671e-19,9.195213399440491e-24,7.702580189649177e-19,4.903059036877623,-36.08482721367351
1046,cell_464,cell_501,201.00667317974515,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,1.0971679658597695e-16,6.948939849203917e-20,1.0674608944676502e-16,0.0,2.1956143143793407e-18,4.0882662406040033e-20,5.2362371181885407e-20,0.0,6.809328392667217e-23,0.0,3.9249938237848364e-23,1.095462974724799e-19,0.0,0.0,8.490648645034763e-22,9.51541023255099e-22,5.523511535032773e-22,5.003517950167325e-19,5.303338107407201,-36.748629204513065
1047,cell_464,cell_518,194.46435714256248,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,5.2171850564309484e-17,2.7732930217828215e-20,5.07697289223649e-17,0.0,7.607510297594573e-19,1.1738041419442097e-20,1.4628465295429145e-20,0.0,0.0,0.0,8.015008187468862e-23,2.6859845884390657e-19,0.0,0.0,6.966902882978122e-20,2.6745554361414507e-21,2.674452631767907e-22,2.4598153679753975e-19,5.270248892499732,-37.49198858567798
1051,cell_466,cell_489,178.27136750558023,Cranial mesoderm_awayfrom_boundary,1,2.83636852466288e-16,0.0,8.8610102906861e-17,4.910951490431168e-21,7.822292801697046e-24,9.512728147490905e-24,5.748483876849809e-23,0.0,0.0,0.0,0.0,1.947990795810249e-16,0.0,0.0,0.0,0.0,2.226842070519652e-19,0.0,5.183306925914212,-35.798836942450315
1052,cell_466,cell_490,106.479391138988,Cranial mesoderm_awayfrom_boundary,1,2.1746276204749497e-16,0.0,8.294262719998245e-17,4.257475462573272e-22,1.446863909925234e-23,9.056696879785695e-24,2.034730223644757e-22,0.0,0.0,0.0,0.0,1.3340351084330933e-16,0.0,0.0,0.0,0.0,1.1159712582985974e-18,0.0,4.667951455991883,-36.06450404699905
1062,cell_472,cell_519,136.99302982018813,Cranial mesoderm_awayfrom_boundary,1,1.4695701432957374e-16,0.0,4.2092852343283784e-17,1.868566427755856e-21,4.7723241428179565e-24,3.779708997851254e-23,0.0,0.0,0.0,0.0,0.0,1.0486118114485049e-16,0.0,0.0,0.0,0.0,8.067826387999234e-22,2.629229587799978e-22,4.919930047308931,-36.45639154940372
1085,cell_484,cell_489,213.54438194000204,Cranial mesoderm_awayfrom_boundary,1,6.171797618953118e-17,0.0,2.0770585119663595e-17,1.037725249276339e-21,2.1765072513215675e-24,1.4702875529459798e-22,0.0,0.0,0.0,0.0,0.0,4.089177659307817e-17,0.0,0.0,0.0,0.0,5.442754627759031e-20,0.0,5.363844689004174,-37.32395643712453
1090,cell_488,cell_501,429.61660142288383,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,4.7759322869630826e-17,7.4826087924823e-21,4.6226960422689595e-17,0.0,1.9700738106790008e-19,8.726689903058482e-21,1.2359413375392017e-18,0.0,0.0,0.0,1.0123796380342367e-21,1.6518626145852067e-20,0.0,0.0,1.0249246239450797e-22,3.869140069698104e-23,4.913906579432574e-21,6.061833341217266e-20,6.062893186356015,-37.58035738268053
1092,cell_489,cell_490,164.9714733641221,Cranial mesoderm_awayfrom_boundary,1,8.502375248346651e-17,2.526530330192179e-24,2.1485665978704923e-17,8.886919316328154e-24,5.501138683922107e-24,1.8434177765391806e-24,1.546503032074553e-22,0.0,0.0,0.0,0.0,6.345555417239529e-17,0.0,0.0,0.0,0.0,8.235892405697997e-20,0.0,5.1057725702513155,-37.00360101545691
1095,cell_489,cell_523,142.00176816965984,heterotypic,0,5.528436480205087e-17,6.488930705395859e-22,4.645897278929474e-17,0.0,5.1933054088935504e-21,3.8283017350829463e-22,6.811991009815637e-22,0.0,0.0,0.0,0.0,8.70577983119019e-18,0.0,0.0,0.0,0.0,1.1270595381202735e-19,0.0,4.955839509422749,-37.43404153948149
1096,cell_490,cell_504,9.09229037825016,Cranial mesoderm_awayfrom_boundary,1,1.5314088026965398e-16,2.543321351221591e-23,6.646747284311653e-17,2.15460022684787e-23,6.486323101022007e-21,6.207808462362214e-22,1.7231509909636558e-19,0.0,0.0,0.0,0.0,8.641017096011004e-17,0.0,4.594282822561132e-23,0.0,0.0,8.372134133979364e-20,0.0,2.2074268432552815,-36.415173390087666
1098,cell_490,cell_528,57.08271384379992,heterotypic,0,4.3652544385288277e-17,1.733426948009379e-23,4.014317156253274e-17,0.0,5.836716522586752e-21,6.542723466582822e-22,6.457989545965026e-20,0.0,0.0,0.0,0.0,3.404413630420177e-18,0.0,0.0,0.0,0.0,3.387097373698656e-20,0.0,4.0445013360439495,-37.670270102692335
1099,cell_491,cell_518,139.16636440077338,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.4675600741936377e-16,3.1030393637220805e-20,1.419798829426562e-16,2.0886570784304104e-24,1.4916271958545544e-18,1.3826136050242902e-21,1.94995804202934e-18,0.0,0.0,0.0,1.9930275152212453e-20,3.2052898010469835e-19,0.0,0.0,1.5348186915503569e-19,7.278418778158669e-21,1.29024898388091e-21,7.996143507503934e-19,4.935670083649951,-36.45776027960434
1104,cell_494,cell_507,161.62090335967466,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,5.772460050171094e-17,5.645894895771074e-24,4.4140851427415134e-17,1.753238354973688e-23,8.138481853378576e-18,4.374866677807815e-25,1.3232192936006363e-19,1.177473050026198e-19,7.769529079725129e-23,0.0,4.913266503734848e-25,2.537614761223222e-18,0.0,0.0,2.639441520193067e-18,5.065593312475847e-22,0.0,1.7533343424444163e-20,5.085253490194919,-37.39084823939148
1105,cell_494,cell_514,76.75665014670223,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,8.642301707227292e-17,9.355808230463116e-24,6.69242836772254e-17,1.9515108953807493e-23,1.2050624640369064e-17,1.6356563875137404e-24,3.082054277770868e-19,1.6338631663713125e-19,1.5601772136881049e-22,0.0,6.078767582067558e-23,3.1982583661951354e-18,0.0,0.0,3.742663507103571e-18,5.658257379627712e-22,0.0,3.478199925680794e-20,4.340640029576254,-36.987277632261886
1118,cell_501,cell_518,51.08184386344415,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,1.1065676047683603e-16,3.549558314357625e-20,1.0706091225519275e-16,9.950989154666636e-24,1.0426918974317908e-18,5.787196599752715e-20,1.5259360470094937e-18,0.0,0.0,0.0,2.856945448414531e-21,6.01302692531718e-20,0.0,0.0,3.8345517275138088e-22,5.418242166163315e-23,1.1311610181594412e-19,7.573018229598008e-19,3.9334291280743905,-36.74009851141457
1120,cell_501,cell_549,28.59273844776176,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,1.7994242207793765e-16,1.5723820261984415e-19,1.6843253439933953e-16,1.9176501415012796e-23,1.9707104349454454e-18,2.09474446068618e-19,6.71643060392781e-18,1.3245459677368188e-25,7.213881928811653e-25,0.0,5.3890205904829496e-21,7.284528280770116e-20,0.0,0.0,1.0087362692230373e-23,1.042178500510413e-22,2.118633246685297e-19,2.165802027412738e-18,3.353152785159726,-36.25389475151907
1126,cell_504,cell_528,53.15825550807983,heterotypic,0,2.182368680900479e-17,6.72986964405155e-23,1.6143044577152533e-17,0.0,4.8814990510423e-19,2.986341245900099e-20,3.595397078175312e-18,0.0,0.0,0.0,0.0,1.1098730854854931e-18,0.0,0.0,0.0,0.0,8.98775669303165e-22,4.563926762624713e-19,3.973273417431495,-38.363535743095156
1127,cell_505,cell_523,153.49144814849123,heterotypic,0,8.832098964120843e-18,0.0,5.924219206346705e-18,0.0,1.7772095776783045e-21,2.0773163286897244e-22,0.0,0.0,0.0,0.0,0.0,2.8979390739971043e-18,0.0,0.0,0.0,0.0,7.955742566486033e-21,0.0,5.03364485308758,-39.268138979244135
1130,cell_505,cell_542,82.95923480987422,heterotypic,0,2.9187937005439383e-19,0.0,2.5608530112571816e-19,6.903060674689022e-26,2.0599446353804618e-23,3.2306005264755466e-25,0.0,0.0,0.0,0.0,0.0,3.553192657989546e-20,0.0,0.0,0.0,0.0,2.411508117670172e-22,0.0,4.4183493402754825,-42.67794635221478
1134,cell_507,cell_513,279.0328995212209,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.495324085988998e-17,5.6115260347917194e-24,2.1705814845738343e-17,9.738295806872377e-22,6.119048134408158e-19,6.258151248640499e-25,4.2533184037122816e-19,3.4429229081381404e-20,2.858757998223838e-23,0.0,3.6105166685430785e-23,2.0979586750717938e-18,0.0,0.0,4.05614632968267e-21,1.788256916249552e-21,0.0,7.091229327197139e-20,5.631329694300315,-38.22952796594684
1135,cell_507,cell_514,125.3955006014004,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,1.1172203919392462e-16,1.1499225506160359e-23,8.695192741411052e-17,2.3986928299265446e-23,1.540006125706403e-17,2.010358069365837e-24,3.8337259281430317e-19,2.017078676883184e-19,1.9178965676453624e-22,0.0,7.471330679966357e-23,4.003151101754723e-18,0.0,0.0,4.7380026213957556e-18,6.959899331102156e-22,0.0,4.281634968840641e-20,4.831472747183497,-36.73051768026201
1136,cell_508,cell_519,133.53902298047015,Cranial mesoderm_awayfrom_boundary,1,1.0453113970934866e-16,0.0,1.2169582850885716e-17,1.2350195286696926e-21,2.955903008750394e-24,2.3408698360858107e-23,0.0,0.0,0.0,0.0,0.0,9.236012467902678e-17,0.0,0.0,0.0,0.0,0.0,1.70795306132742e-22,4.894393742096759,-36.79704665922819
1137,cell_508,cell_531,40.9595133726758,Cranial mesoderm_awayfrom_boundary,2,1.92025574598836e-16,0.0,2.1457782821651683e-17,1.8537501694594726e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702529663215878e-16,0.0,0.0,0.0,0.0,0.0,1.294504386505613e-19,3.712584100110771,-36.18890310969991
1138,cell_508,cell_539,110.65534636706604,Cranial mesoderm_awayfrom_boundary,1,6.105393955807173e-17,0.0,6.439317108999841e-18,1.7123411101534535e-20,0.0,1.233066213177984e-24,0.0,0.0,0.0,0.0,0.0,5.4592977552171066e-17,0.0,0.0,0.0,0.0,0.0,4.520252733075927e-21,4.706420383152349,-37.334773945392335
1139,cell_511,cell_523,25.42030448235776,heterotypic,0,1.3716077480674725e-16,6.213054099504121e-22,1.216264893678444e-16,0.0,2.749757868635182e-20,1.0432520667957632e-21,6.887246082430158e-21,0.0,0.0,0.0,0.0,1.3928775508444572e-17,0.0,0.0,0.0,0.0,1.5694605482127692e-18,0.0,3.235548243752426,-36.52537789738764
1140,cell_511,cell_528,157.92776223058743,heterotypic,0,2.9830691642363385e-17,1.2707803761369746e-23,2.7635495348266453e-17,0.0,4.2785379681262345e-21,4.796445243861243e-22,4.732334221476483e-20,0.0,0.0,0.0,0.0,2.1192500733614023e-18,0.0,0.0,0.0,0.0,2.3851988224490935e-20,0.0,5.062137727406458,-38.05099388950142
1141,cell_511,cell_535,253.32804714857025,heterotypic,0,2.594431359519127e-17,0.0,2.4362887626476563e-17,0.0,3.2030985419682762e-21,1.457388019906463e-22,3.303720868433661e-22,0.0,0.0,0.0,0.0,1.3511871901880564e-18,0.0,0.0,0.0,0.0,2.2655956909584443e-19,0.0,5.534685277875757,-38.190579217572974
1142,cell_511,cell_537,121.62206988503168,heterotypic,0,8.993347240585589e-17,4.627259904871552e-22,7.841376169414979e-17,0.0,1.8156434640564095e-20,7.761569471510238e-22,5.106472532068682e-21,0.0,0.0,0.0,0.0,1.03629239377468e-17,0.0,0.0,0.0,0.0,1.1322849838490376e-18,0.0,4.800918448828766,-36.947461472392746
1143,cell_513,cell_514,154.33864533137142,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,6.814049150446173e-17,1.4714415983997967e-23,6.042907558071211e-17,1.715225894095832e-21,1.6072267123772425e-18,3.702429770253441e-24,1.5586790461031719e-18,7.568431271521918e-20,9.083861736671074e-23,0.0,7.068682117657139e-21,4.225450829878407e-18,0.0,0.0,9.770935782533182e-21,3.1604976012035217e-21,0.0,2.225504258169756e-19,5.039149183819572,-37.224960048529844
