,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation,polygon_perimeter
cell_295,1.052907894869003,638.9777054234136,198.4363877921587,19993,4944.307907767719,2011.354273995899,0.0296826054324965,0.0187323028350111,1.3781184181781017,0.2261762541608357,2456.384624689525,1069.3936075452066,0.7556961279348735,0.3933857791915651,0.1763506343337533,0.0002098490885694,181,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,524.8663617009511
cell_296,1.3090079417849514,646.6345596729059,244.2396364229197,10629,4144.61623859253,2001.914008843729,0.0153611155728786,0.0113492115228641,0.8730230655350009,0.1502004837167986,4155.991685880772,204.4712966483571,0.5390808256707355,0.906215786044921,0.4102420719286037,0.0064643280853224,211,149,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,530.197392065526
cell_297,0.7611675952671615,771.2975105768082,233.92520172055,23743,9089.803436802424,2024.8125342206124,0.0347852893810349,0.0013706543278412,0.385242575156219,0.9241809679272852,2630.526924793967,1503.0748201149695,0.8543324232694716,0.2727529583776665,0.1740977022663073,0.0002789548762879,225,201,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,623.6193233474166
cell_298,0.4854450499649178,1161.0731598529185,341.71625656383395,48203,4728.576520133602,2135.291558616684,0.0070538460512572,0.0035782178941049,1.2006741603888604,0.3269006069765458,7958.702514878572,2411.446333547645,1.386595201147445,0.5349254154797194,0.2151349262167545,0.0020989646077252,247,339,Forebrain/Midbrain/Hindbrain,0.9999999999999998,6.0,0.7069449316029461,4,Forebrain/Midbrain/Hindbrain,938.895154434798
cell_299,0.2615459698651299,1135.753354699524,367.80565520394055,59933,5510.569319072964,2118.6938915121887,0.0096179602534353,0.0002789721336641,1.459374391468124,0.9436245247006532,6968.687926814481,3626.989002383024,1.5611728640759333,0.3153832404254468,0.1767920332570955,0.0008165606619726,253,359,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,951.79698096854
cell_300,1.741474235653384,539.4924240491749,170.0,14017,4415.558393379468,2019.1484625811515,0.0522532106406739,0.0391329168760651,0.955600362833114,0.1435698625287041,1663.9312927739666,771.6904882339181,0.5369728623730208,0.3663297854771319,0.1737619876584065,8.517201218255416e-05,161,139,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,445.96480758263556
cell_301,1.310406116538551,615.8477631085024,226.87661845152752,7467,4170.010579884826,2035.7230480782107,0.0175117256370903,0.0013193953477486,1.1368757589665224,0.8598707587497454,3896.1454064300656,114.30824665883642,0.6186806232193075,0.9429948546739622,0.5370903512908668,0.0008598813285972,199,153,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,508.8465339785797
cell_302,0.8639090135992303,829.6284630184961,283.0441661649291,29771,4580.986396157335,2098.963521547815,0.0178070559234373,0.0165313870371609,0.713762608725872,0.0371498756580237,5000.30042959199,1215.8356718102036,1.3590790203964729,0.608813046568931,0.2087983642270059,0.0004559791071715,161,275,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,703.2876113324143
cell_303,0.7716868278628544,658.5218613006978,249.39326374222705,15385,5282.954176145597,2021.043223919402,0.0204834987717313,0.0174388336948962,1.5406497274332993,0.0802868620888362,3483.521635647255,514.3319197818169,0.0846406562377421,0.742695967898396,0.2598539847532708,0.0015992981036905,249,113,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,577.8196337476719
cell_304,0.5315745632030732,1014.3624817342638,374.3273968065923,41059,7126.194622372684,2137.5026668939818,0.0156948833612563,0.005525103848798,0.143292711658913,0.4792547427945535,9295.11004327454,1237.336295666866,1.2599243915308047,0.7650429433298725,0.2565197968518815,0.0005662526224474,203,341,Forebrain/Midbrain/Hindbrain,0.6185448463307547,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,875.588640696767
cell_305,0.5363787802587265,917.2619766708756,296.5754541427864,36847,8731.794040220371,2095.493690124026,0.0183030041556088,0.0032801657832907,1.4423433803782826,0.696044112836377,5159.413112826691,1781.23405666299,1.1235124844637845,0.4867239284275684,0.1883639691016821,0.0002698309789765,207,263,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,713.7337323140085
cell_306,0.844000704597644,839.2558800164657,257.00194551792794,33741,8911.62541122077,2062.5295338016062,0.0068262059549838,0.0060225601284894,0.6792268524756697,0.0625465372529492,3642.326691215806,2092.9300703498247,0.2169702877222968,0.2701529652951442,0.1699788613723846,6.662634594922887e-05,249,201,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,698.5984905450817
cell_307,0.5936174010369535,788.1787155501902,284.445073784026,23381,4843.6011291219365,2096.659509858432,0.0124322614862063,0.0063762120480146,0.0740293045270443,0.3219851641428054,5155.473428257284,716.0072820705132,1.2315850512323432,0.756106741248056,0.2511218814562164,0.0001863325924313,151,259,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,654.7548401429481
cell_308,1.302934098302119,649.0904037956216,221.00904958847272,11405,4208.313459009207,2066.010960105217,0.0151885637539283,0.0064335556284645,0.7249010673286591,0.4049098041976913,3795.86072599881,298.3241064456372,0.7012684086700747,0.8542693509674689,0.3589815723318235,0.0015540613215538,185,183,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,531.8864267395718
cell_309,1.480843236742065,773.6345596729059,222.78464938141497,27927,7466.261789665915,2086.3017868013035,0.0341404533030383,0.0269353219797913,1.2209228035087722,0.117970362060596,3018.690201651348,1778.117389446552,0.8099713110423177,0.2586246766510081,0.1717623658501772,0.0005804375822258,207,207,Low quality,1.0,4.0,1.0,0,Other,637.3724172285506
cell_310,4.445054917372301,716.5512985522207,230.8007798946962,27029,8549.26031299715,2072.410633023789,0.0791355703573497,0.0685490078015245,0.8913458214180654,0.0716836022271503,2764.33706349366,1769.3207788912227,0.4623965879939822,0.219473175787571,0.167733095652258,4.006455421458284e-05,201,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,617.2139292449937
cell_311,0.4990197406669412,675.3624817342638,211.12318678913505,16643,6173.45682869675,2089.19491678183,0.0231920514542975,0.0158677137293788,0.5021627499852138,0.1875161740086355,2504.3885866999053,777.2213046284825,0.6785405533222806,0.5263170636569083,0.1971765842293088,0.0004331071556518,189,175,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,513.7756161267146
cell_312,1.054134454412183,615.7289680818844,204.2988007796424,15503,4478.581371347481,2123.423595433142,0.0218160148016125,0.0025982869711195,1.4667706627408093,0.787150417381873,2117.3980825545937,864.2332371148714,1.3676773043634958,0.4202950368721792,0.19232608654257,0.0015564982899241,135,203,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,533.9648549767503
cell_313,0.566802479316233,745.906637611548,265.11318337645906,26477,8233.529327340711,2088.7203988367264,0.0218041730013379,0.0014677010619688,0.5281413013337188,0.8738648157018898,3052.39070679971,1524.172030289392,0.3593351073308638,0.3339228072031923,0.1728505018351438,0.0001935490954585,243,165,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,645.9359707018316
cell_314,0.403716830666233,855.1970055134199,243.1151990312412,26789,6295.846056217104,2118.849527791257,0.0150217176478194,0.0051988540368535,0.2499212241287852,0.4857856525595406,3372.3863814888846,1644.2580465362712,0.9622010146485334,0.3444789360191719,0.1872650874622104,0.0009343131638521,213,203,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,675.5063431880691
cell_315,1.1926393101926174,639.0782104868019,173.34935823359717,16253,5113.068725773704,2092.635821079185,0.0517952920880014,0.0433392901514928,0.8721598451764698,0.0888846278340845,1803.35588918071,1105.619048263359,0.0238788864085256,0.2398566010095665,0.1789807996950759,0.0008082580205823,173,155,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,504.51706584313183
cell_316,0.3268484622147273,784.1492782986674,276.87722911066555,27069,8055.387528168754,2118.6622704939227,0.0321195886123203,0.0040257405724291,0.3320814751154666,0.7772469824882562,3731.5132973544464,1297.6428335098324,0.8400828571334888,0.483952058856909,0.1857902445921267,3.966555900071527e-06,215,199,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,659.070213762499
cell_317,1.5777757998051647,685.9838020778234,247.759964481754,17829,4232.762577822648,2146.661394357508,0.0084223164176229,0.0005593587501896,1.2259363533650691,0.875444448894299,3099.230650023362,706.1238190808804,1.030232032250681,0.6288788207175361,0.2134362257616379,0.0005408136136906,163,221,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Forebrain/Midbrain/Hindbrain,572.1711699980417
cell_318,0.5010287445495911,853.8183258569795,281.2578887782528,27091,7778.118231146876,2165.598464434683,0.0171643213942812,0.0074012868835746,0.1225671045634792,0.3974269393323867,4415.811562654301,1207.2928779996782,1.4944829050997834,0.5705956057756354,0.2075635613544712,0.0003163523920932,195,277,Low quality,0.6118026740433379,4.0,1.0,4,Other,696.4502617412697
cell_319,0.3070167468696334,1009.0792565073284,345.2491853719571,35103,6667.30367774834,2192.6106030823576,0.0133347240519597,0.0043622927222367,0.036371493771519,0.5070024764176893,7647.656457062841,1090.1142499632106,0.9594970121442348,0.7504822942797873,0.2489180613345312,0.0006052217685861,261,301,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,831.7067751784646
cell_320,2.253732097069212,642.6345596729059,197.06344156134085,18613,8386.339923709236,2129.2640090259497,0.0636345310433275,0.0351245088178703,1.0507313927914397,0.2886826589801501,1914.2631209881376,1221.2064412714726,0.937854165567496,0.2210376040828814,0.1684558943888471,0.0003243520456341,197,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,533.6997844363428
cell_321,1.0607705251113055,790.0904037956216,248.58197842965205,26513,5972.561913023799,2136.6725757175727,0.0314473300094371,0.023818328596739,0.0415864530146122,0.1380423504415726,2918.58163562396,1666.4574489600432,0.1851132964803687,0.2730890977295827,0.1729355065282692,0.0004317680404258,247,185,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,640.2891154758878
cell_322,2.278382347340345,541.3797256769669,157.62296786953354,14947,4348.524185455275,2136.6064093129057,0.0354960099623577,0.0182089801539937,0.2889519530077172,0.3218887066343694,1325.375717121136,1117.702727579857,1.1310346589754694,0.0850046342112833,0.1634494175888802,0.0001768067173014,139,157,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,465.7191702248857
cell_323,0.310942745958884,651.0304832720494,252.7864711569826,13289,6773.251787192415,2200.2705244939425,0.0477277941707757,0.0061790519461593,1.529092396320901,0.7707507527798716,3311.3648915777417,402.11618182872417,1.3771514173566084,0.7834289854291067,0.2794402192344394,0.0046273448611062,95,251,Forebrain/Midbrain/Hindbrain,1.0,1.0,0.5093951849677041,7,Forebrain/Midbrain/Hindbrain,557.5464000406032
cell_324,0.6885328854397456,585.8233764908629,171.75855146105536,12989,4960.950804526908,2131.9670490414965,0.0342392217421783,0.0216166972623979,1.2862522558100835,0.2259836505195857,1437.8141924119063,952.0353311143452,0.0498245428436483,0.2032675515824061,0.1839902628013127,0.0020453333809603,155,151,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,497.91858968211034
cell_325,0.0725921331997213,1117.605122421383,397.1120748604857,42671,6968.071688031684,2271.40221696234,0.0170243852725239,0.0131921590364166,1.418076844753395,0.1268254303644293,11588.014006722367,1120.1319344692274,1.3372365633757228,0.8237143420208162,0.2978169234653885,0.0006904228017193,183,393,Forebrain/Midbrain/Hindbrain,1.0,1.0,0.5132309702711532,7,Forebrain/Midbrain/Hindbrain,960.5563777952541
cell_326,1.130053633460952,1154.6883835420683,404.902457389431,46525,7554.222246104245,2250.51714132187,0.0178597417214833,0.0085107057117131,0.6329191979999536,0.3545270148886854,9690.277327030915,1616.4404280486724,1.31996618924662,0.7140743294273035,0.2430245621725865,0.0017857034359681,229,395,Low quality,0.8083885646453655,4.0,1.0,0,Other,962.0038544957513
cell_327,0.3760567728725194,570.7228714274745,199.1808223700264,12275,5687.021914460285,2150.766354378819,0.014743588039531,0.0003337126830357,0.7142452184900624,0.9557330998198768,1735.4773189911102,685.083414969675,0.7611294712682586,0.433946518789746,0.1971943571454814,0.0015765148686515,169,137,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,488.46512141140727
cell_328,0.7419085991718348,885.7056274847714,267.5556016980396,29629,8978.9307435283,2192.903000438759,0.0258542380331981,0.0131088504368485,1.466151978241672,0.3271144074255768,4347.741470009759,1732.245809648048,0.1495979017726688,0.4301811073047041,0.2052039312719904,0.0025822599748127,255,195,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,729.409625274135
cell_329,3.5584053501710824,944.3746750430836,262.39283526803854,38365,9183.66406881272,2209.267926495504,0.0297612477692501,0.025976287051181,0.2192700704591517,0.067906855411942,4109.584895131766,2770.384282566946,0.1267485580307387,0.1946521238650041,0.1793293152013218,0.0013127207104132,261,241,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,708.318515136089
cell_330,1.241001005682153,1017.1970055134198,355.62058433110985,30407,7669.909165652646,2287.087282533628,0.0369648994224049,0.0153950926091915,0.2234839347532934,0.4119520644731416,7889.38305721327,975.5607868913183,1.4512146839015028,0.7799059296827715,0.2915428632914982,0.002804764587847,175,355,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,825.4712470801034
cell_331,1.1653175256070425,790.5695885154503,246.7752013472991,29531,5787.400866885646,2215.486031627781,0.017911324049339,0.0142963390830057,0.4522849565298906,0.1122399023946248,3762.486064226389,1552.4374915575063,0.5397794244864232,0.4158194467846723,0.1799777710129659,0.0003780514763145,243,193,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,626.6115163583233
cell_332,0.2090498168665094,1215.0203820042827,345.05216996854256,37223,8705.898933455122,2256.607232087688,0.0140333901428907,0.000726678769399,0.4404022051698228,0.9015345018079132,6151.5576655360765,2735.298566384516,0.1547547697982567,0.3844170548051335,0.2387463727244067,0.0074377646424352,345,277,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,917.1070422500072
cell_333,1.9943112808079653,510.0660171779821,166.1114083980989,11737,5176.689528840419,2187.527732810769,0.0471085377212825,0.0322081127006893,0.2509212352893522,0.1878599883041149,1545.359742054403,599.0851643155883,0.258280342334335,0.4412678427540583,0.1827080946042422,1.550646972695764e-05,163,113,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,414.735923662817
cell_334,0.0743124381920104,750.350288425444,284.5083478564381,24925,8495.820421263792,2229.902507522568,0.0212564291029788,0.0122337423161129,0.300401472531831,0.269412977137594,3406.128273643622,1245.0055798711855,0.6858860439584757,0.4646442699427583,0.1866051696495409,0.0003595194541534,217,187,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,6,Forebrain/Midbrain/Hindbrain,666.2055834308055
cell_335,0.7883048708142788,499.5807358037436,165.05150711217394,10927,4998.466276196577,2221.7675482749155,0.0155332225646166,0.0067310882179403,0.5620730353096202,0.3953472637281124,1247.2547895316748,719.0829880281977,0.9195719078343332,0.2686068525616753,0.1799522080680765,0.0010238382890461,123,149,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,424.2606546634567
cell_336,0.7757866690703132,872.7117241391812,260.8006901831358,32881,6099.222164776011,2252.1704935981265,0.0329144522883719,0.0112609945485511,0.0093227562035387,0.49016952380258,3046.365925073412,2364.518424526665,0.492749395809756,0.1260140591615384,0.1645596043186057,5.677364845758114e-05,241,209,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,717.6455512913648
cell_337,0.4967123279413127,1139.541197284454,388.59876479474303,43757,7838.925817583472,2313.611147930617,0.0130381685521364,0.0086470967643147,0.1548378656183827,0.2024910336001548,9382.233448856956,1382.2958809854726,0.8235848573915233,0.743175788066582,0.2460070235583433,7.101808158165921e-05,297,315,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,895.0118247129373
cell_338,0.6119004035825287,698.770598642227,205.29490982486632,21479,8230.841566180921,2236.908096280088,0.0182086665746237,0.0035195915973702,0.4309272850649464,0.6760355506170552,2568.793847871379,1253.044991542493,0.9602501389151312,0.3442711510385594,0.1779337417670223,0.0006237807916536,189,181,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,580.3289570608855
cell_339,0.1474921364202585,1213.0853531617383,380.23282341218254,58095,8052.042809191841,2334.5408727084946,0.0051549552575382,0.0039699236632351,0.9028131672598682,0.1298681993034757,7068.313127748659,3270.965798687237,1.0241934297779662,0.3672739033427377,0.1779719240285033,0.0001610256345547,311,329,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,4,Forebrain/Midbrain/Hindbrain,985.8608198369185
cell_340,0.1856825559368258,1251.3279938488577,451.1507508582913,55371,7403.899839266041,2416.972007007278,0.0036248078322439,0.0011692340496832,1.3004289802702989,0.5122136691833667,10957.672829969995,1988.7776065298112,1.413036792522444,0.6927686679396124,0.2338128340918496,0.0006068517416633,247,439,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,1033.0934795010157
