,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
1854,cell_719,cell_740,84.87775855766553,4.207881844004208e-18,4.441212086766495,-40.00957227774797
1855,cell_719,cell_743,117.97808147645998,3.1633479249597335e-19,4.770498857012468,-42.597485830206246
1856,cell_720,cell_735,133.30162877058996,6.787396044694945e-17,4.8926144459441465,-37.228879211454725
1857,cell_720,cell_741,51.32102861511177,8.480825617628679e-17,3.938100582709313,-37.00613877526478
1858,cell_720,cell_753,143.50875877280072,2.787278892321614e-17,4.966396070081266,-38.11888076839885
1859,cell_721,cell_723,33.715322994783,2.89357992366252e-17,3.51795242229142,-38.08145211745395
1860,cell_721,cell_739,21.020342584418167,4.946502296890132e-17,3.0454906633377905,-37.54526586077121
1861,cell_721,cell_747,5.481758344062081,9.323284611960881e-18,1.7014259151982922,-39.21401668110678
1862,cell_722,cell_727,170.15570696561733,1.2469358460762946e-17,5.1367139411756035,-38.92325736213513
1863,cell_722,cell_735,32.161445718381096,1.5908043864049344e-17,3.4707683972301284,-38.67970678919329
1864,cell_722,cell_748,136.23378048325836,8.418934508221379e-18,4.914372384132545,-39.31604839661241
1865,cell_723,cell_738,24.393423602596243,6.90929666816977e-17,3.1943135714871445,-37.21107873293495
1866,cell_723,cell_747,23.82979103246115,3.503314793013789e-17,3.170936521976992,-37.890236976886
1867,cell_724,cell_726,125.8121081401231,3.4158674526732774e-17,4.834789588761265,-37.9155151076359
1868,cell_724,cell_743,120.90288269491144,5.214641341356883e-19,4.79498760096686,-42.09764645522741
1869,cell_724,cell_746,56.92068542317248,4.84216240335499e-18,4.041658815017955,-39.86917027538697
1870,cell_724,cell_750,33.60991172432595,3.1333518286918616e-17,3.514821015263049,-38.00184327753435
1871,cell_724,cell_771,34.87893406408554,8.35517017109628e-18,3.5518830384845193,-39.323651144477026
1872,cell_725,cell_731,26.041038440699328,6.255925588928521e-17,3.2596736952203247,-37.310417472079365
1873,cell_725,cell_756,63.507180723516974,4.2317521436839085e-17,4.151152981765439,-37.701330455240345
1874,cell_725,cell_767,563.7535190766863,5.228526592615218e-18,6.3346171330620376,-39.79240215776046
1875,cell_725,cell_775,855.5077600407199,9.656020875979089e-18,6.751695164057584,-39.17895002813027
1876,cell_725,cell_784,615.9484537538333,4.667692529010004e-17,6.423163281061189,-37.603281736465185
1877,cell_725,cell_786,111.41690060990577,1.0603878258875069e-16,4.713279027026674,-36.782726773217355
1878,cell_726,cell_732,103.88340587492738,4.794981522154145e-17,4.643269172885181,-37.576376726136154
1879,cell_726,cell_744,119.8158462157538,9.700698918222546e-18,4.785955949185847,-39.17433373755421
1880,cell_726,cell_746,120.0360565268572,1.176772222241174e-18,4.787792168706802,-41.28375638835207
1881,cell_727,cell_742,121.02028307608444,1.1607813742587256e-17,4.795958160276586,-38.994853204047246
1882,cell_727,cell_748,184.39924315162523,1.7386682215214012e-17,5.217103206730259,-38.59082715066299
1883,cell_728,cell_740,39.92213390976912,1.0084810744451579e-17,3.686930904668149,-39.13550126870621
1884,cell_728,cell_745,174.58693961843355,1.6547247754076164e-18,5.162422838880528,-40.94289697774035
1885,cell_729,cell_752,140.8145148968582,1.5668972617802282e-17,4.947443527166756,-38.69484918331166
1886,cell_730,cell_731,95.63384889719912,1.7415590850190388e-17,4.5605268253524205,-38.58916584299087
1887,cell_730,cell_741,43.7750378811127,4.5260602270152985e-17,3.779063743531055,-37.634094726879084
1888,cell_730,cell_756,25.536748989206224,4.269998965926649e-17,3.2401185515549233,-37.692332995830014
1889,cell_730,cell_774,28.802525210795856,5.4245156340778166e-17,3.360463064228564,-37.453017969499264
1890,cell_731,cell_756,71.63538102697571,1.661026785918803e-17,4.271589100336923,-38.63651062401667
1891,cell_732,cell_744,30.081198303002548,7.683114840168881e-17,3.4039003354890416,-37.10492153781679
1892,cell_733,cell_742,71.26244443789305,1.4572592685210027e-17,4.266369462675137,-38.767389122693444
1893,cell_733,cell_745,96.25614033332496,6.360744656994487e-18,4.567012766803945,-39.59638621896154
1894,cell_733,cell_763,172.9563025960647,3.5545864081073765e-18,5.15303897644261,-40.178292958303814
1895,cell_733,cell_764,172.69121628359153,3.5318043725509666e-17,5.151505122733462,-37.88213768685097
1896,cell_733,cell_766,209.9036316582756,2.8970015778083613e-17,5.346648528526725,-38.08027031747645
1897,cell_733,cell_773,209.37385620692908,1.2299376139687631e-17,5.34412143967213,-38.93698313315137
1898,cell_734,cell_736,274.9270856288246,2.0510511595903375e-17,5.616505919341996,-38.42559415838957
1899,cell_734,cell_749,297.67546189706565,6.26815948733517e-17,5.696003839018459,-37.308463812035804
1900,cell_734,cell_754,240.77932183512107,1.8555834021192095e-17,5.483880836969652,-38.52574743179478
1901,cell_735,cell_748,124.47285245502972,2.7279251524787958e-17,4.824087639557802,-38.14040527806859
1902,cell_735,cell_753,144.42682345986097,8.870795886331202e-17,4.972772967240117,-36.96118206071858
1903,cell_735,cell_761,135.72227615376516,5.453264878465271e-17,4.910610710728576,-37.44773209131974
1904,cell_736,cell_737,184.7710311712236,3.267474954833583e-17,5.219117389188332,-37.95992907934425
1905,cell_736,cell_754,124.67002131344988,6.975442883093019e-17,4.825670417315799,-37.20155075942317
1906,cell_736,cell_760,111.02476372298906,1.0401128971806902e-16,4.709753273033493,-36.802032225661684
1907,cell_737,cell_751,68.09276315087054,1.82209555007726e-17,4.220870939533156,-38.54395934102264
1908,cell_737,cell_760,106.93419902703866,1.0817662650429892e-17,4.672213682930869,-39.06535144502763
1909,cell_738,cell_747,12.629926487004536,3.423393206156559e-17,2.53606911583909,-37.91331435615233
1910,cell_738,cell_759,18.788959170100508,2.1957232399624524e-17,2.93326941913438,-38.357435094354834
1911,cell_739,cell_747,20.19860338777465,1.8386015673235422e-17,3.0056134627978564,-38.53494131599674
1912,cell_739,cell_755,105.98677359504788,2.414357159874802e-17,4.66331430892151,-38.26251351561537
1913,cell_739,cell_757,30.507126268141203,5.407450362833181e-17,3.4179603044576683,-37.456168881414705
1914,cell_740,cell_743,78.12455033168759,1.482604371820179e-18,4.358304352285602,-41.052731421904376
1915,cell_740,cell_745,124.71442644648492,1.3393056239222812e-18,4.82602653522053,-41.15438038534019
1916,cell_740,cell_762,152.62693389546226,6.545796112058683e-19,5.027996603246334,-41.870293738243966
1917,cell_741,cell_753,147.47048426696628,8.271015404607011e-17,4.993628049091229,-37.03118929770652
1918,cell_741,cell_761,205.1995112406976,2.139582406074932e-17,5.323982731425833,-38.38333590825495
1919,cell_741,cell_774,52.14681563912871,1.2564671773568253e-16,3.9540631180125287,-36.61305753252311
1920,cell_742,cell_748,141.83176172139338,7.734324726370493e-18,4.954641578588699,-39.400863494729755
1921,cell_742,cell_765,189.31322216775712,1.7529511858646115e-17,5.243402903466253,-38.58264582140294
1922,cell_742,cell_766,189.68242809722207,2.7474273259605466e-17,5.245351242693892,-38.133281624922745
1923,cell_743,cell_750,104.6411215348204,3.666952481270611e-18,4.6505366056829915,-40.14717074336302
1924,cell_743,cell_762,179.81960718847432,2.2582609237060816e-20,5.191954166083517,-45.23710684560088
1925,cell_743,cell_768,107.20990498952447,2.2069016910551157e-18,4.674788641658675,-40.65494209176299
1926,cell_743,cell_778,119.29119950110557,7.105903520294168e-19,4.781567558579921,-41.78819084659746
1927,cell_744,cell_746,68.82639939859396,1.1177284914753904e-17,4.231587383529468,-39.032648087649
1928,cell_744,cell_752,74.64315390264576,8.6370219602504e-18,4.312718810504975,-39.29047383101942
1929,cell_744,cell_758,66.82435146296959,1.4498532133311392e-17,4.202067556971822,-38.772484261776036
1930,cell_745,cell_762,86.74751445764002,2.0515362210104996e-19,4.463001766631369,-43.03052787827595
1931,cell_745,cell_763,131.64092760232938,3.1112608406007463e-18,4.880077970558436,-40.31150361487597
1932,cell_746,cell_758,107.58340635116669,9.366406400187311e-19,4.678266419767939,-41.5119872660582
1933,cell_746,cell_771,45.55545235048928,3.1930516836453013e-18,3.8189303168825033,-40.28555457374395
1934,cell_746,cell_782,169.72099255679535,1.8657070049352773e-19,5.13415586851874,-43.125476694509864
1935,cell_747,cell_757,13.165438926295982,3.039826995736261e-17,2.5775951327871756,-38.032145976397324
1936,cell_747,cell_759,21.849352828764008,1.8284098856148288e-17,3.0841713022820842,-38.540499906735455
1937,cell_747,cell_777,18.396725220397208,5.529006203058697e-17,2.9121726716228014,-37.4339384916303
1938,cell_747,cell_795,28.869327700613454,1.2954791795393371e-17,3.3627797062756533,-38.885065931378534
1939,cell_748,cell_761,40.02359452129952,7.742014594881347e-17,3.6894691432456077,-37.09728464358863
1940,cell_748,cell_765,219.4419913382392,5.688524762138672e-17,5.391087921224699,-37.405495634893356
1941,cell_748,cell_787,217.6285745667925,2.464494047514971e-17,5.382789823303453,-38.241960049029544
1942,cell_748,cell_788,201.7346401906117,1.4228117245861849e-18,5.306953171367598,-41.093896672332654
1943,cell_749,cell_754,125.67643580729816,6.944193710646123e-17,4.833710634278033,-37.206040707811425
1944,cell_749,cell_776,47.82005593968517,1.9218709471258906e-16,3.8674451318263405,-36.188062324706756
1945,cell_750,cell_771,52.79248779656379,1.1873486116819507e-17,3.9663689040097116,-38.972223816998415
1946,cell_750,cell_778,74.7927242884364,2.9006612967935657e-17,4.314720611378337,-38.079007836524916
1947,cell_751,cell_755,140.79860395741463,1.5673078413740802e-17,4.947330528599607,-38.69458718412355
1948,cell_751,cell_760,95.06557649769078,4.399971314538489e-17,4.554566932390685,-37.66234855941888
1949,cell_752,cell_758,56.86517067796616,3.167567890209201e-18,4.040683039090906,-40.29356760753629
1950,cell_752,cell_759,64.87681785023518,3.3796659856110113e-18,4.172490361906351,-40.22875479010614
1951,cell_752,cell_769,79.84279716205941,2.7918164140952777e-18,4.380059665984444,-40.41983924541847
1952,cell_752,cell_772,3.263636197431369,4.4547122732438594e-18,1.18284197176954,-39.952569200186204
