,cell_1,cell_2,tension,type,distance_to_boundary,relative_adhesion,Cdh1,Cdh2,Cdh3,Cdh4,Cdh15,Cdh6,Cdh7,Cdh8,Cdh9,Cdh10,Cdh11,Cdh12,Cdh18,Cdh20,Cdh22,Cdh24,Cdh13,log_tension,log_adhesion
890,cell_522,cell_550,387.55667368346144,Midbrain_awayfrom_boundary,2,3.0250695945148006e-18,0.0,2.964436236473913e-18,0.0,7.532538474800958e-21,6.938489943320687e-24,2.8185791331868526e-20,0.0,0.0,0,2.784932140379915e-24,1.8205639173572128e-20,0,0,1.2440982990014396e-21,5.86490796891742e-24,1.406854417289061e-21,4.042848014302493e-21,5.959862092766228,-40.33959757622349
891,cell_522,cell_557,117.72350493408304,Midbrain_awayfrom_boundary,3,1.591622706371198e-18,0.0,1.556475444577928e-18,0.0,4.281631806537473e-21,7.303719824901867e-24,4.109343561451023e-22,0.0,0.0,0,2.487099180109586e-25,2.7102124718884567e-20,0,0,9.448458374933376e-22,6.675515706055211e-22,1.1154193211458505e-21,6.172017527154501e-22,4.768338696402199,-40.98177760804345
893,cell_524,cell_559,214.95455560334048,Hindbrain_awayfrom_boundary,4,3.4510554624506163e-17,0.0,3.346751529296975e-17,0.0,3.674207340175226e-20,9.157945739153895e-26,5.400707029002587e-19,0.0,0.0,0,8.203742071887755e-25,4.7354032098628086e-20,0,0,1.5702296199344423e-19,1.0085117734079079e-22,4.909904386619028e-20,2.1264875414513127e-19,5.370426636499238,-37.905266465497796
894,cell_524,cell_577,254.60559028823124,Hindbrain_awayfrom_boundary,4,6.119707975486772e-18,0.0,5.910018672485958e-18,0.0,1.0353577266278722e-20,1.1254246284382263e-26,1.3660668864323487e-19,0.0,0.0,0,1.4176668310094367e-23,7.872963486872557e-21,0,0,2.5246504069256015e-20,1.7781917395121146e-22,5.1104180860793266e-21,2.4307144352584726e-20,5.539715643023773,-39.63501729493078
908,cell_529,cell_537,68.34369683906807,Hindbrain_awayfrom_boundary,4,1.1396290556210533e-17,0.0,1.1256534811582895e-17,0.0,6.692973438407447e-21,7.256413568409651e-22,5.973032504440587e-21,0.0,0.0,0,3.5542520918360077e-25,3.221912291808874e-20,0,0,3.15837083522767e-20,6.618162772223679e-22,5.447320802051039e-20,7.425886334639563e-21,4.224549340030455,-39.013243761249214
909,cell_530,cell_537,144.34064262810185,Hindbrain_awayfrom_boundary,4,5.440395769676488e-18,0.0,5.287472464233047e-18,0.0,7.893683719612504e-21,5.1441140764923284e-24,1.1255862334044972e-19,0.0,0.0,0,1.1685095597511868e-24,1.1814861488823983e-20,0,0,1.0959637237375661e-20,3.1920762774391803e-24,5.255693234883208e-21,4.431301722382211e-21,4.972176079817269,-39.75267986389249
910,cell_530,cell_563,286.2383981762522,Hindbrain_awayfrom_boundary,4,6.952669650773263e-18,0.0,6.8473770359262216e-18,0.0,2.451258678149532e-21,9.281445747012547e-26,7.272348892185803e-20,0.0,0.0,0,2.1074503473589594e-22,1.2602423767579516e-20,0,0,5.282998937972944e-23,1.1797901968805995e-24,0.0,1.7250595850683345e-20,5.656825023658432,-39.50740596565883
920,cell_537,cell_563,212.23098468820584,Hindbrain_awayfrom_boundary,4,1.1883297780601879e-17,1.4986733020727202e-25,1.166466517227427e-17,0.0,1.7965005499521308e-22,4.571190695451989e-24,1.8167920029663642e-19,0.0,0.0,0,1.9200909943479206e-23,2.6569082803690418e-20,0,0,7.917985008724335e-23,4.641627702706729e-25,0.0,1.0101109191462224e-20,5.3576752319588135,-38.971397807519814
921,cell_537,cell_585,180.2471316236476,Hindbrain_awayfrom_boundary,4,6.28402903563884e-18,1.0228996392848763e-24,6.193156249950995e-18,0.0,8.692679740433741e-21,8.527364604597905e-22,4.028483173121819e-21,0.0,0.0,0,1.5237509979980855e-25,2.384557066145511e-20,0,0,2.4567142950057783e-20,5.001813057633229e-22,1.466177899735112e-20,1.3723037124463382e-20,5.194328862716096,-39.60852033294379
922,cell_537,cell_590,181.3615499372903,Hindbrain_awayfrom_boundary,4,2.7329424646744427e-18,4.113303841019201e-25,2.695995543637795e-18,0.0,3.577635325725055e-21,3.434148699396392e-22,1.6212184380617261e-21,0.0,0.0,0,6.127287680102093e-26,9.649361632778824e-21,0,0,1.0021704209123976e-20,2.118465819569493e-22,5.945273522847081e-21,5.575993852952944e-21,5.2004925523542544,-40.44115281924517
923,cell_538,cell_546,15.927870856758886,Hindbrain_awayfrom_boundary,2,6.603427841980052e-17,1.0808501155631997e-25,6.04807741411207e-17,0.0,7.384457574336156e-19,7.584829828529774e-21,2.6803654852393267e-19,0.0,2.1467179984765177e-24,0,5.191787437255723e-24,4.93261406591552e-19,0,0,6.783164391521388e-19,3.146768097990821e-18,2.210462741439802e-19,3.747842477859359e-23,2.7680704587907337,-37.25635769669533
924,cell_538,cell_574,78.65601667254707,Hindbrain_awayfrom_boundary,1,2.3529469563595266e-18,5.694338236457416e-25,2.2118517606125502e-18,0.0,2.4609570321454906e-20,7.49011126325569e-22,1.4301069993687167e-20,0.0,0.0,0,6.569285834745521e-25,7.245315937533016e-21,0,0,1.8404893394682798e-20,7.141089406750974e-20,4.2015619247260395e-21,1.716526186506282e-22,4.365084125911446,-40.59086310738532
925,cell_539,cell_540,123.2993722684154,Midbrain_awayfrom_boundary,1,2.0549543234211366e-17,0.0,2.0178729130298854e-17,0.0,8.702134175028076e-20,2.3847545198041864e-22,2.078655931610223e-19,0.0,0.0,0,2.405379529009321e-24,4.5763136109400064e-20,0,0,9.003434555714278e-21,2.1738251681679275e-21,9.493667967213841e-21,9.252224369199942e-21,4.814615319065817,-38.42369296024328
926,cell_539,cell_550,359.4993901828329,Midbrain_awayfrom_boundary,1,1.2429107697233958e-17,0.0,1.2053316683610985e-17,0.0,3.6576793848299674e-20,7.743999038223462e-24,1.0605910202413992e-19,0.0,0.0,0,1.5799562169384368e-23,5.948178083483205e-20,0,0,8.084153134079845e-20,1.1065439344780043e-23,9.027474740125488e-20,2.5224491730962698e-21,5.884712480867125,-38.92649055717109
927,cell_539,cell_558,296.4206574772775,Midbrain_awayfrom_boundary,1,9.617341026808953e-19,0.0,9.371305913477183e-19,0.0,6.451797830166163e-21,1.8719058866655408e-23,7.507334741639073e-21,0.0,0.0,0,1.1445481310977944e-25,5.229819170482614e-21,0,0,4.919243181731587e-21,2.136681329687304e-22,0.0,2.628147625087258e-22,5.69177958558608,-41.48554894095453
928,cell_539,cell_568,204.10819629171388,Midbrain_awayfrom_boundary,1,6.83490299023862e-18,0.0,6.600141263649985e-18,0.0,3.032671260560588e-20,0.0,6.928319344866449e-20,0.0,0.0,0,2.13731389211261e-22,3.24005424322367e-20,0,0,5.3642780652223096e-20,4.520558439517794e-22,3.784461986554741e-20,1.0598090351194698e-20,5.318650227224638,-39.52448939690635
932,cell_544,cell_577,247.0092810619828,Hindbrain_awayfrom_boundary,5,9.705730804224654e-18,7.650371357178405e-27,9.611012589807389e-18,0.0,2.372720460349545e-21,0.0,2.712636370452687e-20,0.0,0.0,0,1.9264062876917094e-21,3.501505925153651e-20,0,0,1.4932446231495716e-21,1.0243907867362367e-22,2.722263905633665e-23,2.6654750721908856e-20,5.5094259110717765,-39.17381515828055
937,cell_546,cell_556,70.8946921657967,Hindbrain_awayfrom_boundary,2,2.1448438019806178e-17,6.687346525923605e-26,2.0356056839638383e-17,0.0,1.7078759870822932e-19,2.607195082658781e-21,1.065831017616988e-19,0.0,1.3282364366423205e-24,0,1.6659861607960008e-22,1.2473626137784098e-19,0,0,1.1624517681106346e-19,4.984772522832451e-19,7.198154056146324e-20,7.950598556200479e-22,4.261195567065653,-38.380879850759726
938,cell_546,cell_574,80.42487066848939,Hindbrain_awayfrom_boundary,1,7.912392213239914e-18,1.6307118840521821e-24,7.478153030721882e-18,0.0,7.281145335192643e-20,2.148251492840752e-21,4.250659868456575e-20,0.0,0.0,0,1.8813669742029224e-24,2.1133615224567994e-20,0,0,5.471449481229686e-20,2.281146179747306e-19,1.2315002028652735e-20,4.916368695952056e-22,4.38732346502295,-39.37810150885466
939,cell_546,cell_584,84.24054399928984,Hindbrain_awayfrom_boundary,2,2.6523884871728885e-17,7.991174051240466e-26,2.520629502158463e-17,0.0,2.0545776868700034e-19,3.11709383210455e-21,1.2908985782876218e-19,0.0,1.587249909808259e-24,0,1.9941746637953794e-22,1.4968693802202688e-19,0,0,1.3968366194045137e-19,6.02797294473827e-19,8.660319003473822e-20,9.529606973159703e-22,4.43367632553623,-38.16848603092763
940,cell_546,cell_592,373.4725119189049,Hindbrain_awayfrom_boundary,2,2.2376315865006866e-17,3.4359853480047446e-26,2.167190706460455e-17,0.0,2.1635379017099337e-19,0.0,2.991684384741873e-19,0.0,5.426680508397942e-25,0,7.131783091430848e-23,4.062137949692896e-20,0,0,9.080335472812002e-20,3.607416609029531e-21,5.3588164771556554e-20,1.9436129268136376e-22,5.922844405931238,-38.33852860185188
941,cell_547,cell_548,56.61254693956713,Midbrain_awayfrom_boundary,4,1.2585408318890884e-17,3.151553897030696e-25,1.2133926783795681e-17,0.0,9.721225904904469e-20,3.1087961163878828e-21,3.4228123372876074e-19,0.0,5.1179046648439005e-24,0,1.0764120349903298e-23,2.060013580393253e-21,0,0,2.1831378951832347e-24,9.117672713689525e-22,0.0,5.889085030949384e-21,4.036230638019849,-38.91399360094582
942,cell_547,cell_557,125.20658906249987,Midbrain_awayfrom_boundary,3,1.832423588272637e-18,0.0,1.81644025827774e-18,0.0,9.930060204893796e-21,4.083730125258366e-23,9.52676698715781e-22,0.0,0.0,0,4.274235472268643e-25,2.423057899594044e-21,0,0,7.225918234699545e-23,2.3566089408982307e-21,0.0,2.0740234364879883e-22,4.829965085575905,-40.84089221806123
943,cell_547,cell_583,165.42718967406944,Midbrain_awayfrom_boundary,4,3.575831596895915e-18,0.0,3.558056723354084e-18,0.0,3.484434849651907e-21,1.0356181824946375e-21,1.084292338011774e-20,0.0,1.1635914323833386e-22,0,1.1170636726643865e-24,2.054194300110868e-21,0,0,3.5190681430932544e-25,1.4564097466295565e-22,0.0,9.42337410671841e-23,5.108531156468034,-40.172333910281075
944,cell_548,cell_549,109.68846920417836,Midbrain_awayfrom_boundary,5,2.7388050171132486e-17,0.0,2.6953251991710728e-17,0.0,1.8698576831741237e-19,1.160748556599775e-20,1.9340294678747772e-19,0.0,0.0,0,1.100585576328437e-24,3.4229308686386137e-20,0,0,1.1320080121481131e-23,6.289856721268453e-21,2.9430968362971763e-25,2.2700983678329636e-21,4.6976442496706365,-38.13642488077018
945,cell_548,cell_583,201.56444143031976,Midbrain_awayfrom_boundary,4,4.0100619178346694e-18,0.0,3.986532395196674e-18,0.0,3.8506527996390104e-21,1.5733016626568336e-21,8.58765451307773e-21,0.0,7.939624877789877e-23,0,7.8768914278799655e-25,9.025776705080806e-21,0,0,6.497834958429517e-25,3.2562404111642955e-22,1.3630784918111763e-23,7.204841009153925e-23,5.306109138846066,-40.05772499183703
946,cell_548,cell_587,179.37362639859978,Midbrain_awayfrom_boundary,5,3.4636463814958436e-18,1.0424139274404544e-25,3.40571091656019e-18,0.0,4.687915202195141e-20,1.131902560737306e-22,1.1357825017648658e-21,0.0,3.427258398909198e-25,0,1.6364094398002412e-22,1.5944113824906501e-21,0,0,6.065613415860607e-24,7.658612504167411e-22,2.715443546909558e-25,7.276642453973388e-21,5.1894709287764105,-40.20420977226733
948,cell_549,cell_587,158.36504537902124,Midbrain_awayfrom_boundary,5,1.0934794107783618e-17,0.0,1.0779558034486906e-17,0.0,1.3360250457927538e-19,4.558395606846359e-22,1.3460772284395995e-21,0.0,0.0,0,3.888072910842683e-23,9.88002505020778e-21,0,0,2.791111929161362e-23,3.871671581043005e-21,1.98205135076525e-24,6.0111813973106106e-21,5.064902781916192,-39.05458184867628
950,cell_550,cell_557,355.717938013556,Midbrain_awayfrom_boundary,2,2.3284359235676436e-18,0.0,2.2376868140147497e-18,0.0,7.693273434479604e-21,3.0168683229352874e-24,5.703577035430367e-22,0.0,0.0,0,5.221992118235984e-25,3.277580362471823e-20,0,0,2.2676089007204503e-20,4.6612547912266395e-22,2.6421383876249414e-20,1.4253736004182023e-22,5.874138107858719,-40.60133490916157
951,cell_550,cell_568,408.77351201019513,Midbrain_awayfrom_boundary,2,4.31963518229541e-18,0.0,4.171645700996856e-18,0.0,1.9112182411613298e-20,0.0,4.369141159139559e-20,0.0,0.0,0,1.3465586284701325e-22,2.041827665716329e-20,0,0,3.38137487472663e-20,2.8480742533189463e-22,2.3857055822142866e-20,6.677342780793205e-21,6.013161242294632,-39.98336072374551
952,cell_550,cell_580,332.270475864749,Midbrain_awayfrom_boundary,2,7.379332128557534e-18,0.0,7.202308523943802e-18,0.0,5.056753068073292e-20,1.4029343163645013e-23,3.479043561244342e-21,0.0,0.0,0,6.249040106856438e-23,4.1303925941975025e-20,0,0,3.723976480025732e-20,7.188072794002252e-23,4.12293876830487e-20,3.0555514743026847e-21,5.805949323579307,-39.44784853686102
955,cell_552,cell_574,44.741007402695125,Hindbrain_awayfrom_boundary,1,1.1622918070269702e-17,4.862900372182159e-22,1.1129765617392425e-17,0.0,1.9787887416880546e-20,5.4043446914203564e-21,4.393385595356653e-20,0.0,0.0,0,8.191969809251217e-24,1.5702040242459533e-20,0,0,7.913161963260465e-20,2.371000350790193e-19,4.960012893694444e-21,8.663817496060434e-20,3.800890472632246,-38.99355282918755
966,cell_556,cell_584,80.45968610154642,Hindbrain_awayfrom_boundary,3,2.6355444599509967e-17,1.646905604064521e-25,2.5348689000596822e-17,0.0,1.5377516769998244e-19,3.563557738801818e-21,1.6501066317419237e-19,1.8880919340864497e-24,3.271097153283582e-24,0,2.1316281887517285e-20,1.2395375042573396e-19,0,0,7.731982702122029e-20,3.0253298495576416e-19,9.19270055531888e-20,6.73510365771001e-20,4.387756265215827,-38.17485679408234
967,cell_556,cell_585,129.49671676680506,Hindbrain_awayfrom_boundary,3,1.586839213168246e-17,5.704504745972358e-25,1.5000295281657295e-17,0.0,2.032759036266594e-19,4.5813173297191174e-21,4.3926977040346775e-21,3.2806563338111768e-25,0.0,0,9.76066031732705e-23,7.607334316459849e-20,0,0,7.623787186835702e-20,3.5732876762104286e-19,4.6005694281652177e-20,1.0010274930981617e-19,4.863655527666111,-38.68220245944106
968,cell_557,cell_580,77.65754450927253,Midbrain_awayfrom_boundary,3,1.9685608696140958e-18,0.0,1.8878866101853274e-18,0.0,1.4496205407177725e-20,7.455231892324685e-24,2.579521018678374e-23,0.0,0.0,0,2.817319892973474e-24,3.104009012919805e-20,0,0,1.4259102723204628e-20,4.131272064796337e-21,1.6476014418684038e-20,2.355069237360314e-22,4.352308705329175,-40.76922892114343
969,cell_557,cell_583,182.3944614608237,Midbrain_awayfrom_boundary,3,9.641841153670952e-19,0.0,9.396873125972868e-19,0.0,6.104049231048884e-22,3.202375993084387e-23,3.7874456367489447e-23,0.0,0.0,0,4.846536788080082e-26,1.645132188801997e-20,0,0,3.33255252687173e-23,1.3040982961145026e-21,6.023773537097689e-21,3.931918536282837e-24,5.206171712381096,-41.48300468545618
970,cell_557,cell_595,74.23844237683826,Midbrain_awayfrom_boundary,3,2.4640078267424367e-18,0.0,2.3510753348426963e-18,0.0,1.9039746694818462e-20,1.7225646095716765e-25,0.0,0.0,0.0,0,3.2730133268110785e-25,4.669191535782736e-20,0,0,2.153133441003703e-20,2.0179895861229285e-22,2.5181835868564024e-20,2.85361052087473e-22,4.3072821073424095,-40.54474245178891
971,cell_558,cell_566,257.54399580126693,heterotypic,0,8.709269782100523e-18,1.5544393580366723e-22,8.177626043846157e-18,0.0,5.836711057291774e-21,6.5226129500983084e-21,5.646148789817057e-21,0.0,0.0,0,1.2740182483516209e-24,3.1879641107303025e-20,0,0,5.97247203898798e-20,3.990081316535898e-19,0.0,2.2869054352336514e-20,5.551190562989962,-39.28214372327074
972,cell_558,cell_568,192.4343622245461,Midbrain_awayfrom_boundary,1,4.686888997080592e-18,0.0,4.469184228633609e-18,0.0,4.43640282133809e-20,0.0,4.0831127406984786e-20,0.0,1.667866704169247e-25,0,1.28361444547806e-23,2.3629343497471416e-20,0,0,2.710309045476372e-20,7.260969825875347e-20,0.0,9.154477684503617e-21,5.259755120125587,-39.90176263838171
974,cell_558,cell_594,192.5799400077273,Midbrain_awayfrom_boundary,1,8.748720756410438e-18,0.0,8.072000624792418e-18,0.0,7.612470979114948e-20,4.469821535061571e-21,1.4718259975022627e-19,0.0,5.415138517582831e-23,0,2.2172762591323165e-25,1.106322283097434e-19,0,0,8.286792266344654e-20,2.4727573172512195e-19,0.0,8.112744730467987e-21,5.260511340293382,-39.277624183478835
975,cell_559,cell_564,176.50982547530307,Hindbrain_awayfrom_boundary,5,1.3082839940283313e-17,0.0,1.2662066189078603e-17,0.0,2.4231874736800798e-20,5.6982263204473385e-25,2.7993933477751846e-19,0.0,0.0,0,6.406223024180666e-24,7.627389085806447e-20,0,0,2.5520614872725264e-22,5.924414368047428e-21,3.804284125334189e-22,3.376162585735987e-20,5.173376543239238,-38.875230230614314
976,cell_559,cell_577,301.2123308893649,Hindbrain_awayfrom_boundary,5,7.059577231953028e-19,0.0,6.803936988341609e-19,0.0,1.2855397230272309e-21,1.4042461992736456e-27,1.6519199791372193e-20,0.0,0.0,0,1.768871724347955e-24,9.786526292467904e-22,0,0,3.112669402768253e-21,2.2177144751962552e-23,6.330231630160815e-22,3.010992230988832e-21,5.707815434295471,-41.794731599334355
977,cell_559,cell_586,187.2229569542675,Hindbrain_awayfrom_boundary,5,1.2962281174056446e-17,0.0,1.2498321937925528e-17,0.0,4.785145175832426e-20,3.957053648314457e-26,2.4458735946375293e-19,0.0,0.0,0,6.571383112220049e-23,2.4906190614522436e-20,0,0,6.966522610831965e-20,8.146330805764504e-22,2.3153162334883772e-20,5.2915459368880066e-20,5.232300189827354,-38.884487981941085
984,cell_563,cell_564,104.07694357253963,Hindbrain_awayfrom_boundary,5,1.1046511665784578e-17,9.325604817589552e-26,1.0794442964787649e-17,0.0,1.1206883689332223e-21,6.402187622803636e-25,1.5765787052550515e-19,5.2634778202883394e-21,0.0,0,4.92768314384463e-22,6.99865202153299e-20,0,0,4.746797984254129e-25,2.892919923549179e-22,0.0,1.7256875605524845e-20,4.645130467636812,-39.044416982122826
985,cell_563,cell_590,216.556009816926,Hindbrain_awayfrom_boundary,5,1.262602770923956e-17,2.0038532868432082e-25,1.2504760112799772e-17,0.0,3.925923962781788e-21,2.189708569183355e-23,3.709998690925155e-21,1.0907851262081635e-23,0.0,0,3.9053233616674445e-23,3.6374695584435123e-20,0,0,1.7060698055751134e-22,2.7669786908274816e-22,0.0,7.673761479610857e-20,5.3778492198358085,-38.910771299332374
986,cell_564,cell_586,194.1699576606907,Hindbrain_awayfrom_boundary,5,6.858540708739575e-18,4.613234125698881e-26,6.5435702015331516e-18,0.0,3.82625149186392e-20,2.9708786336870253e-25,1.5906745323655606e-19,0.0,0.0,0,6.19189735171479e-22,4.8585041034987866e-20,0,0,1.38458647934003e-22,5.786239979541436e-20,2.1813091433562345e-22,1.0216975703179685e-20,5.2687338459535535,-39.52103697945766
989,cell_566,cell_593,241.0326894335309,heterotypic,0,9.710288745333825e-18,4.117269779546937e-24,9.459998030938433e-18,0.0,2.4356059639402834e-21,1.2097660379225987e-22,7.245106834921302e-21,0.0,0.0,0,1.9772871494185688e-23,4.993635829512133e-20,0,0,3.684807169051785e-20,1.2400802563342844e-19,5.725759006312524e-22,2.9100103331765036e-20,5.484932565095305,-39.17334565512814
994,cell_568,cell_580,99.25604386968052,Midbrain_awayfrom_boundary,2,1.2945482336145464e-17,0.0,1.2555243372548836e-17,0.0,1.3049696937506963e-19,0.0,7.107911400532837e-21,0.0,1.7125967592064339e-25,0,2.631572098138354e-21,7.004448375426103e-20,0,0,7.697425257235908e-20,9.143685635862624e-21,5.38745702703848e-20,3.9965347230343523e-20,4.597702813125648,-38.88578480096281
995,cell_568,cell_594,0.4659855590957461,Midbrain_awayfrom_boundary,1,3.632157873433271e-17,0.0,3.3695217233119946e-17,0.0,2.0808278628218854e-19,0.0,7.982117267231579e-19,0.0,7.807912744399326e-23,0,2.4080403992830964e-22,3.9874094932639974e-19,0,0,5.272743456677059e-19,3.0007910430451517e-19,2.0326992967400334e-19,1.903837760674137e-19,-0.7636006344015847,-37.854119653749436
996,cell_568,cell_620,86.5590022919766,Midbrain_awayfrom_boundary,2,6.088662263029847e-18,0.0,5.982139753703088e-18,0.0,7.731241517408323e-20,0.0,3.1763003417589508e-21,0.0,4.350662174826395e-25,0,0.0,9.107444829790081e-21,0,0,8.090963668084358e-22,1.522521665942566e-20,7.921200329442528e-22,9.948085572957368e-23,4.460826288829995,-39.640103277543126
1008,cell_574,cell_592,359.1612206532029,Hindbrain_awayfrom_boundary,1,1.3616042819773833e-17,2.74655921054566e-24,1.3187013450277001e-17,0.0,1.0986512782146608e-19,0.0,2.4190955226227737e-19,0.0,0.0,0,1.3691763010848476e-22,9.075774764581867e-21,0,0,3.767996020165216e-20,1.3511878526463381e-21,1.5500921911224733e-20,1.3507180493663934e-20,5.883771370280319,-38.835282957253746
1010,cell_574,cell_623,164.336135351413,Hindbrain_awayfrom_boundary,1,1.3504640312024357e-17,0.0,1.2796047779939105e-17,1.6137523458493074e-22,2.2045164077831745e-19,4.34061952044499e-22,9.908838359089815e-20,0.0,0.0,0,1.242764532623894e-22,3.7062120775425336e-20,0,0,1.4232472807660722e-19,7.559171957622429e-20,3.808038096365206e-20,9.527384468423596e-20,5.101913936049174,-38.84349832069235
1015,cell_577,cell_581,140.79607145502433,Hindbrain_awayfrom_boundary,5,1.5067961848452326e-17,0.0,1.4395803601900657e-17,0.0,5.045090994168935e-22,9.163720971768775e-27,5.734210462933851e-19,2.526184342896886e-22,0.0,0,8.926544771555768e-24,1.1524345465376048e-20,0,0,4.5062226718832914e-20,0.0,1.331227350818207e-22,4.125144209679623e-20,4.947312541736847,-38.733960916024536
1016,cell_577,cell_586,99.18734534085291,Hindbrain_awayfrom_boundary,5,1.5244977328266996e-17,6.859100459582632e-27,1.458807217128779e-17,0.0,8.702696327888294e-20,3.138527993785044e-26,3.996239161857459e-19,0.0,0.0,0,7.329341570510016e-21,2.6726011930513177e-20,0,0,7.231911970219809e-20,9.272224086817654e-21,1.5556224483692184e-20,3.9051317496465964e-20,4.59701043902495,-38.72228158061232
1017,cell_577,cell_608,171.87136259202873,Hindbrain_awayfrom_boundary,5,7.056441380967086e-18,0.0,6.862441332253308e-18,0.0,1.4094401827044334e-20,4.813007941186673e-24,1.4851669874186093e-19,6.545462371409409e-22,0.0,0,0.0,1.438410132262667e-20,0,0,0.0,2.4039337939739317e-22,7.612117408909793e-23,1.6028973023679758e-20,5.14674630509597,-39.492590803152815
1021,cell_580,cell_595,8.098344031942071,Midbrain_awayfrom_boundary,3,2.3098184706916568e-17,1.0949146472394476e-25,2.229541592399267e-17,1.853740886452631e-20,3.709700389853631e-19,2.3700382939932636e-24,0.0,0.0,3.809062318209964e-25,0,1.1588403644350183e-22,1.7410444804295113e-19,0,0,1.0460363570170762e-19,9.207374565273546e-23,1.1624287147022177e-19,1.8099561641043378e-20,2.091659600276606,-38.306777643569134
1022,cell_580,cell_620,53.00103409448619,Midbrain_awayfrom_boundary,2,3.206414653673977e-17,0.0,3.1370102978361437e-17,0.0,6.190591935954698e-19,4.0531366433397614e-23,7.686676892288903e-22,0.0,2.300110645946755e-24,0,0.0,5.562547611615659e-20,0,0,2.691528848384114e-21,1.1587031731741475e-20,4.1313534012584e-21,1.3747551901619582e-22,3.970311424578501,-37.97879319830801
1023,cell_580,cell_636,48.20021475389594,Midbrain_awayfrom_boundary,3,9.806842646997188e-18,2.6375571406971934e-26,9.587658041333962e-18,0.0,1.112020128767999e-19,4.241539007905032e-22,6.635623163426886e-22,5.380772178914063e-27,3.447289974390765e-23,0,1.2979934674027454e-21,3.3093588548129365e-20,0,0,2.148122123743772e-20,1.4761515706101423e-20,2.4799569202548862e-20,1.1426483751583616e-20,3.8753634765216485,-39.163451302579524
1029,cell_583,cell_587,173.85492887355207,Midbrain_awayfrom_boundary,4,4.474102443240332e-18,0.0,4.457980672436544e-18,0.0,7.390033105111676e-21,1.6587006344084347e-22,1.6184271101070609e-22,0.0,3.4277049578661136e-23,0,7.470335600105592e-23,6.994021260819354e-21,0,0,4.301013700674675e-24,5.3812425759515995e-22,2.4643855654710413e-22,5.121594299827823e-22,5.15822120935225,-39.94822591362607
1030,cell_583,cell_595,156.080750837196,Midbrain_awayfrom_boundary,4,8.152855260090335e-18,0.0,8.041420932530608e-18,0.0,1.149227274777176e-20,7.514880694749396e-24,0.0,0.0,4.587279583580908e-23,0,1.4715479362620297e-24,6.810917127204056e-20,0,0,1.8025828031221102e-22,2.1457632573960082e-23,3.13532623534927e-20,2.23046049068435e-22,5.050373506895263,-39.34816346933292
1031,cell_583,cell_618,191.8315719388137,Midbrain_awayfrom_boundary,4,2.0759055683539653e-18,0.0,2.0523197124747725e-18,0.0,1.4810522901980956e-21,7.626029731451788e-22,1.1980216380904158e-23,0.0,3.558045059659248e-21,0,0.0,9.60017306158506e-21,0,0,2.919420442413312e-23,2.440709338231004e-21,5.629949727251348e-21,7.214900831753883e-23,5.256617757551485,-40.71613419692917
1032,cell_584,cell_585,110.936479286287,Hindbrain_awayfrom_boundary,3,1.150868834010816e-17,3.9832447989407065e-25,1.0897382933931341e-17,0.0,1.4284574244026116e-19,3.2005726332414246e-21,3.1146998223699044e-21,2.2907949068127717e-25,0.0,0,6.827054011961931e-23,5.334836659472814e-20,0,0,5.35408344684035e-20,2.5274377048361367e-19,3.234812699747812e-20,7.009439479263795e-20,4.708957778827741,-39.00342941594051
1033,cell_584,cell_592,388.6248195068082,Hindbrain_awayfrom_boundary,2,6.11801510343868e-18,1.826433983105357e-26,5.933592612705884e-18,0.0,4.20618001023675e-20,0.0,9.980377768038203e-20,1.0112874349013641e-25,2.884629899758837e-25,0,1.9694419535804347e-21,8.717618214460768e-21,0,0,1.3053565990691194e-20,4.839852306747888e-22,1.477909802957419e-20,3.552795674991567e-21,5.9626144039383036,-39.63529395947826
1034,cell_585,cell_590,34.85131485666618,Hindbrain_awayfrom_boundary,4,2.6780052590850868e-17,4.868813905296628e-24,2.4229371617115294e-17,0.0,6.834898974886409e-19,1.454192229646897e-20,2.9508517842801083e-22,1.4045998226634257e-25,0.0,0,1.1032661669953408e-24,1.1624995447993992e-19,0,0,1.8904109909889988e-19,1.1177533810878595e-18,5.758881018605317e-20,3.717147113792337e-19,3.5510908655239697,-38.158874369821014
1035,cell_585,cell_617,8.264098680602645,Hindbrain_awayfrom_boundary,4,2.1490693858171267e-17,4.034211305374436e-24,1.9407622570103437e-17,0.0,5.5977725530040075e-19,1.2038808487512836e-20,2.4436950776755194e-22,1.1638387921887233e-25,0.0,0,9.14150728506811e-25,9.597990144382139e-20,0,0,1.5543019729432538e-19,9.058453829018389e-19,4.749297589331289e-20,3.06257332492945e-19,2.111920672767661,-38.37891167626911
1036,cell_587,cell_601,160.77268261776402,Midbrain_awayfrom_boundary,5,3.53218299515044e-18,0.0,3.3820109341770064e-18,0.0,1.1628757568222302e-19,1.587179342658056e-22,8.908080829494105e-22,0.0,7.165208708043649e-23,0,0.0,4.999580041788549e-21,0,0,1.2193403834481329e-23,1.490684094639154e-22,3.428884021251664e-24,2.759903644780714e-20,5.079991458095022,-40.184615581861735
