,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation
cell_491,0.4856004919330076,613.3441917710342,192.3148460207896,15541,3096.1623447654592,5098.421658837912,0.0416859605519502,0.022318759483897,0.4601800513391132,0.3025902004915592,1944.730398881348,1055.03610737899,0.5902682913505881,0.2965878476360135,0.1930227466868501,0.0029727371351956,177,145,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_492,0.8947660537749155,693.0548698896889,204.74862636901864,17777,947.394723519154,5113.337796028576,0.036429488717047,0.0351662992066432,0.6721093758288869,0.0176433495186928,1979.8009017738905,1318.697256515724,0.8481387663379149,0.2004256523826502,0.1855486391567539,0.0017962486075337,187,201,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_493,0.6538599766426786,424.8528137423857,135.9154148726332,7157,2996.378929719156,5084.471985468772,0.1140079412209369,0.0412212953584487,0.2334656686955213,0.4688977892722193,973.8488230526192,408.31744433429503,0.96973238112339,0.4091630595120096,0.193120898056017,0.0014238994801315,105,119,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_494,0.5077106642625996,1040.6883835420683,329.0911727773931,31247,3759.9528594745098,5112.320862802829,0.0343789963984435,0.001292343705871,0.4026970540281931,0.9275416229336056,5876.069772866424,1257.5023009820998,0.2530125596720055,0.6474410609540013,0.2282962228005416,0.0001852075601187,327,175,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_495,0.3762077683823149,639.7056274847714,188.4728097100481,14399,2244.2459198555457,5111.230502118203,0.0092513331536839,0.0063164697940378,1.2486485082248078,0.1885213584409827,1922.9348655346544,811.3846122944466,0.8203252482510758,0.4065180613505769,0.1898964843273214,0.000841195590044,181,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_496,0.9421457864073886,627.0782104868019,219.40145851839728,15547,1644.4919920241848,5110.1965652537465,0.0479889845836699,0.0196217417325633,0.1595989115430773,0.4195671958680864,2340.411623887224,712.4844364196863,0.5832011869383212,0.5332402922698524,0.1963656049596006,0.0005075665872745,191,147,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_497,1.6940661373025545,822.1909088590099,258.5652722234755,28609,4270.289174735223,5143.930825963857,0.037598397359088,0.0296625672666099,0.4570820405090874,0.1179856717286224,3461.639216558336,1611.752679767927,0.8357287466277592,0.3646252003772754,0.1773355201624056,0.0003416499245575,207,235,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_498,1.2370249407196627,820.3563850798539,246.1422353030865,28099,578.4256379230577,5132.3836079575785,0.0074972335184628,0.0051005670269077,0.6852752695762272,0.1902448354316781,3531.8522418571274,1692.5546573302302,0.3973807274313305,0.3520586393860316,0.1859285703828377,0.0012127940229662,231,205,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_499,0.5928331726014316,656.6639969244288,202.33882474700687,15289,4702.379553927661,5140.76558309896,0.0130550555579435,0.0076385004493386,0.2480344490345475,0.2617508129921608,1978.4170490650545,909.4526807004288,0.5389336917753627,0.3701567135618105,0.1888854555409433,0.0004716010707588,195,159,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_500,0.4197563097218054,657.3563850798539,210.440015206234,16933,4418.884663083919,5140.160514970768,0.0258366001923561,0.0097584616144,0.7288314133259791,0.4516957623291555,2380.48770105978,859.6655775862002,0.6794938514228159,0.469367339346709,0.191351401325576,0.0006885315740794,197,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Hindbrain
cell_501,0.910781610050323,682.492424049175,213.21585306913744,18089,734.9046381778982,5138.642268782133,0.0310492786669829,0.0166445319805399,0.4850247125912852,0.3020254932636878,2122.349638247475,1206.6790876160885,0.7377737283448469,0.2750563680984333,0.1840360841319898,0.0020414141431139,185,173,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_502,0.2631188084325292,759.5929291125633,244.29695045169925,20067,1427.1426222155778,5126.479095031644,0.0121556850996721,0.0014286972295166,0.2359842849901927,0.7896559159047197,3450.7448649373905,938.0883336266592,0.0832541557535244,0.5725112843506627,0.2187089848290252,0.0019241216337766,241,133,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_503,0.577193724475777,545.9655121145938,155.3898323572041,12487,3321.274845839673,5140.012012492993,0.0181156868452615,0.0114734951091292,0.1470741962391066,0.2244804113331233,1424.3421296746446,777.1700771968445,0.6440702307510614,0.2939670515829113,0.1763043330560975,0.0006908070057223,155,133,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_504,0.3315418237893681,1241.0498192558057,420.1059390201476,58795,5505.977821243303,5210.440394591376,0.0066107172680249,0.0043618956962501,0.8868139237842341,0.2049485914701016,8509.237920922445,2986.798696846869,0.3433236222328802,0.480377664728346,0.195527453316937,0.0005398442838224,365,273,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_505,0.1211255390687631,748.2497833620557,218.3323155192561,15599,2766.6948522341177,5175.075709981409,0.0277634907891398,0.0041854681018663,0.5276910991222301,0.7379903291280893,3011.6898286075743,883.5413453873205,0.8376244969334299,0.546347158399242,0.2497103130966661,0.0047183236848545,179,179,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Midbrain
cell_506,0.3869775840307218,676.9360748630709,212.8778992756176,20637,2484.9636575083587,5185.518098560838,0.0117760067345504,0.0046539667623474,0.1243225498935719,0.4334784820893193,2143.335266336224,1433.7207608634078,0.292864216810031,0.1983794774465279,0.173332171691604,0.0007489460337908,191,165,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_507,0.6778941122090641,619.1787155501902,182.16750533506243,18391,2335.257136642924,5183.750475776194,0.0244682640592876,0.011618414903279,0.2368148118314355,0.3560828961107209,1845.640934719252,1218.805965076984,1.2166523864027523,0.2045507689116584,0.1666275297589166,0.0001677202145419,155,171,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_508,0.2397844064702597,914.8477631085024,273.2123716086078,31305,5194.631784060054,5200.1981792046,0.008981839577878,0.0024253565586028,1.2516910455939194,0.5747672732922733,3314.8333610009404,2234.9539915329965,0.7139549038858332,0.194580314680866,0.1772811804035757,0.0008522543419705,237,241,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_509,0.3752990186100571,709.776695296637,226.73552875542023,24519,2041.6269423712224,5174.593009502834,0.0064760668122541,0.0023515341777431,0.1447188612023014,0.4672314300549603,2619.982353528413,1523.313387884298,0.0331916987733851,0.2646851767501856,0.1689830638040993,0.0002664544581728,225,165,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_510,1.2411137305700308,770.9838020778234,265.0924367084056,22917,4165.9997381856265,5241.787057642798,0.0303236001955744,0.0173878862626442,0.7298874059138136,0.2711236830623179,3383.466016744929,1122.8682695807752,1.4762692270552429,0.5016489242761795,0.1966371814079375,0.0008824285231967,145,265,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Hindbrain
cell_511,2.789198882118704,476.68733752154174,152.0690632574555,10633,2892.2494122072794,5160.786983917991,0.0922620276087584,0.0511781445934003,0.0624860654283865,0.2864182493970804,1131.707781370666,670.45840666663,0.7231503827319141,0.2559416427662388,0.1694880267128087,2.2230139732586635e-05,137,121,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_512,0.7620009674823038,691.9949493661167,219.59280498231263,22965,1178.1164816024384,5174.192423252776,0.0131108192616348,0.0046489025185813,1.4048806703848686,0.4764667401760701,2653.474319722837,1386.6494378804516,0.173868826835063,0.3135609099741787,0.1759252670412928,0.0001272088308228,193,153,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_513,0.6473932031309196,489.58683245815337,157.62296786953354,10039,1308.3305110070723,5181.073712521167,0.019837580007248,0.0184793245762546,1.1836934901124216,0.0354479425140785,1464.379256836304,480.7075861971514,1.5386206201576045,0.5057212093960133,0.1937530474184137,0.0006163190669043,105,157,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_514,0.4928407795753426,473.5096679918781,160.4306703844374,10941,3225.840965176857,5184.585321268623,0.0169281446203254,0.0098076591595429,0.7898909856907698,0.2663277124342169,1445.048789758006,550.2621399562327,1.4795467112758858,0.4484447193049363,0.1823700694373675,0.0001861221313496,101,157,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_515,0.7120079200317214,572.6639969244288,174.82848738120455,11319,821.4397031539888,5188.944694761021,0.0273115064573421,0.0145637778264543,0.776880518659566,0.3044213036141825,1778.4630334826388,546.2619401301349,0.6523621351766405,0.5300416639984658,0.2053825402962076,0.0010112984208133,163,145,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_516,0.4754492454933082,764.4629867976521,215.18828964420905,23415,3475.1162929745888,5194.436856715781,0.0108318451707256,0.0036348994167272,1.0783573619577005,0.4974820499865859,2289.3936867316525,1871.9181529815407,0.7512575225568923,0.1003230591290857,0.1777199162807257,0.0018430749374946,215,197,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Hindbrain
cell_517,0.2529855800659351,761.776695296637,225.41073621280776,24635,5025.905946823625,5212.962451796225,0.0079364070412683,0.00488669257349,0.8128538564826628,0.2378297415913675,2517.366399391078,1632.0320721616688,1.3785389128877807,0.2133644992880397,0.1684350911935355,0.0001651953153098,199,217,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_518,1.7297013590634307,816.5756851698602,258.5207922005501,30271,1013.7154041822206,5239.082356050345,0.0250846912542596,0.0126174545275066,0.9278260669270348,0.3306771131520721,3509.8880879693725,1728.918059610697,1.2496295181032318,0.339957230366569,0.173063531022433,8.267447845749254e-05,199,247,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_519,1.1366303242570637,891.4751801064718,270.74896121684384,24449,3612.0042128512414,5247.226757740603,0.0250108235051909,0.0218270090600172,1.216721254189018,0.0679752727827703,3979.054847870917,1331.664094464653,1.3962957610556104,0.4984995030149313,0.2172162028032055,0.0036331100194244,187,261,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_520,0.8545071033142938,530.8233764908629,178.16004041310725,8451,3942.8529168145774,5210.906993255236,0.1039947019375445,0.0804989084190612,0.6722530125965585,0.1273528848672239,1879.238433611196,293.7549485091604,1.498177450460017,0.7296310693569428,0.2571285507183004,0.0005007883100451,85,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Hindbrain
cell_521,1.289884673047143,707.6639969244287,238.8493248891443,19673,2965.380013216083,5226.973262847558,0.0437812118848607,0.025331227902637,1.1264544933748455,0.2669560507334496,2983.463944316651,996.8798241708382,0.923067959743744,0.4990986295891485,0.2023252055348696,0.0017552913409405,181,187,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_522,0.3292136099352353,575.4507934888323,168.8342382338369,14415,2617.0,5226.474505723205,0.0381016414608462,0.0106168299642236,0.5201876807050168,0.5641558672236837,1552.193380108565,998.0167052784124,1.413318674797173,0.2173062831198316,0.1769136375571958,0.0011664347648631,151,159,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_523,0.4905876669748659,574.7523086789975,192.3148460207896,15333,3104.93517250375,5207.307571903737,0.018453883299076,0.0098101508049167,1.1871929427422754,0.3058209051954898,1856.7886410785031,869.0320758308226,0.3204174633139571,0.3623703346006003,0.1777747809893253,0.0001134581657489,159,127,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_524,1.0627181889199246,818.2914139223983,237.92856070678025,22629,4049.8813027531046,5250.772194971055,0.0217004086781504,0.0181105680554986,0.3000521515619257,0.0901721313362686,2964.8569692951364,1328.3959293866712,1.2384860121897927,0.3811704268367049,0.1897234919210662,0.0014271717926302,175,231,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_525,0.6066479713915706,668.0071426749364,219.14607000811125,18073,1818.969512532507,5213.550047031484,0.036075438464367,0.0087947907143473,0.0547995161900345,0.6079899356288797,2478.559248060252,905.707956270266,0.2448982985392292,0.4647538733872317,0.1872554199264382,0.0003619472279976,197,141,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_526,0.3020891115651953,897.8599564173221,246.1727036046036,30837,2171.6869993838573,5264.796964685281,0.0059207695229048,0.0049590847138341,0.2844184074464315,0.0883913321028977,3198.899145367041,2087.435410975908,0.5660938216566055,0.2102522499370596,0.1714283022454502,0.0003646524352706,245,215,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_527,0.4142889353808703,837.7056274847714,273.57814240176424,25011,4580.972332173844,5232.407660629323,0.0136279101251243,0.0073233246786729,0.7291226422707658,0.3009171299683357,4359.967288085798,1145.9797890437735,0.2467358228095959,0.5837301837484387,0.2201410210359271,0.0014209018986861,261,175,Low quality,1.0,4.0,1.0,0,Hindbrain
cell_528,0.8340414396917974,696.2853172679884,211.1160818128264,21791,1589.0280390987105,5254.0854940112895,0.029138675578046,0.0140242251079459,0.5418208200258963,0.3501722597389137,2673.1649457827843,1252.5305061362506,1.409345008889905,0.3618809602135773,0.1801521477637114,0.0006531871510966,155,211,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_529,1.819536837418234,415.40916292848976,145.91093173576817,6551,3688.110822775149,5223.041215081667,0.0415547199431829,0.0345357131255527,1.00474442535925,0.0922455890254904,1274.1301662197493,236.34616023318688,1.3053122168990448,0.6870574452653616,0.2305718709285508,0.0006103746194989,87,143,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_530,1.563813824535388,551.5452018978108,176.87566254292872,14413,3857.596544785957,5232.579685006592,0.0350154602122378,0.0214401226307643,0.2000740091196906,0.240460498286329,1308.8341758887254,1083.7031612166852,0.638091952059286,0.0940971792500479,0.1659985663710129,8.748923857520981e-05,157,135,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Hindbrain
cell_531,1.5122785184454537,500.6101730552664,176.13914953808538,10339,1684.9661475964797,5244.509913918174,0.0631754131473426,0.0334441232959777,0.1467497713736326,0.307715095164073,1701.860887882691,426.15960592543024,1.4014568694552054,0.5994779118289298,0.2058245955903009,0.0001198060884895,95,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_532,0.3352187503233899,908.4335495461293,318.5922158496657,34273,4827.149768038981,5257.568464972427,0.0137119610693226,0.0018827399691626,0.054806353697761,0.7585410628243096,5905.283980101358,1447.9663288181448,0.2279019895503089,0.6061697159794058,0.2145493627321653,0.0017222390485417,301,171,Forebrain/Midbrain/Hindbrain,1.0,4.0,0.5608718766613504,1,Hindbrain
cell_533,0.3505549214837037,775.5340546095175,263.77452492611945,20835,1401.4431965442764,5250.028029757619,0.0143673666596806,0.0051778971223623,1.3397747333709924,0.4701634953507796,4470.054741343824,717.6827750339885,0.4806968645961719,0.7233156948406712,0.2489914814676175,0.000905096344353,229,175,Forebrain/Midbrain/Hindbrain,1.0,6.0,0.5842640853809878,0,Midbrain
cell_534,0.3474356426138469,1181.4640328181786,422.7256793713862,45215,5332.857768439677,5368.580404732943,0.0139464512718193,0.0030487779635829,1.3538708255270857,0.6412195538696124,10341.081175083493,1481.7821169087492,1.3847494988233358,0.7493361666606807,0.2614809972794922,0.0021160390616649,199,419,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_535,0.8955980193855405,599.3147545195113,200.0024999843752,14029,891.9313564758714,5283.699693492053,0.0366225411511051,0.0020154515769505,1.1788124847780872,0.8956751407281532,2169.77823794736,700.6701692782642,1.1330174454641695,0.5118043804483612,0.2046081978206304,0.0022078436675244,139,185,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_536,2.011897044220293,582.8944443027283,179.21216476567656,16625,5715.839639097744,5271.43230075188,0.0344778223191575,0.0192899015023594,0.3541201424538907,0.282472824537164,1770.527014333146,1054.0415590401358,1.242170716149276,0.2536619085998458,0.1698988615562876,0.000194766900503,143,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_537,1.115145208010888,652.770598642227,214.478437144623,18525,3734.264777327935,5301.699163292848,0.0301954975192385,0.025199535151847,0.8391581458937539,0.0901879126429182,2994.2494330630484,770.1198357216995,1.1093008148389862,0.5908372528127043,0.2032048188277866,0.0001156924188985,155,207,Spinal cord,1.0,4.0,1.0,1,Hindbrain
cell_538,0.4754991342066129,496.5512985522207,167.6007159889241,10193,3300.079858726577,5273.229274992642,0.0129298284068037,0.007763434304926,0.4878360469072669,0.2496655154795487,1381.0733769271765,543.3592905248743,1.301309785083518,0.4353044409246263,0.188799437599534,0.0010484028852308,105,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_539,1.0032746285136895,466.40916292848976,158.21820375671064,8147,2795.944764944152,5268.803363201178,0.0948672698723799,0.0274245670327802,0.7064564484597463,0.5514898176883452,1270.8603421516243,375.56142439718633,0.8462010375173898,0.5437846704560654,0.2020893293910409,0.0004141645741166,133,123,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Midbrain
cell_540,1.4821828008647262,313.0893577750951,103.81714694596457,4305,2857.3907084785133,5245.633681765389,0.0576615825101165,0.03140949131852,0.7507399921520835,0.2947319490287354,532.7956530370604,274.5702341831854,1.201922490209336,0.3198369202133905,0.1875414372172464,0.0022371247488453,75,97,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_541,0.6918294124931373,533.7228714274745,162.82813024781683,11881,766.192744718458,5284.712902954297,0.0106400668252044,0.0054534385469831,0.6792694955573744,0.3222808305755851,1282.3750403220386,858.6637886125487,0.8772064262810719,0.1978998446844305,0.1802069547121107,0.0016239683386812,137,151,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_542,0.7543752923928979,818.3980156401965,292.9607482240582,19611,1154.8550813319057,5297.257865483657,0.0073293832939892,0.0033979762782773,1.0708318203481706,0.3664841277322032,5666.470965483523,534.6146046248014,0.4334526277486064,0.8275738663559637,0.316204455158244,0.0024242948465706,275,169,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_543,0.6330163128492695,581.0365799264592,169.81460479004744,13919,676.5190028019255,5313.791148789424,0.0086276512338587,0.0014915241382086,0.1036318027873406,0.7052083626644531,1818.834490154375,751.6369943840077,1.3499575121076286,0.4151757769691888,0.1846735745770804,0.0003890672738882,141,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_544,1.2236931860449645,482.6223663640861,161.47135968957468,7381,4253.136702343856,5292.780923994039,0.0654867501826622,0.0260813634471837,0.2596822536030827,0.4303396146694743,1545.1783621131017,278.8327232999061,0.9204425886167424,0.6942642229208048,0.2471224882011933,0.000859971260563,137,125,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Hindbrain
cell_545,0.9051878139046644,568.5573952066306,167.44252745345193,12297,1762.6835813613077,5307.375620069935,0.0343893700284279,0.021938927064652,0.136051501410424,0.2210335409785614,1393.3687671004172,814.0949903992829,0.0806562392880896,0.262415985192551,0.1795123816784338,0.0007585340359245,161,129,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_546,0.4661329991185575,718.0193359837562,223.14345161801185,22555,3374.3009975615164,5348.787408556861,0.0182753141705739,0.002504828493253,0.3570666746229419,0.7589209531642579,3004.572996465637,1110.25445428076,0.8435059036198866,0.4603640285915907,0.1824352671578983,0.0001605953696208,189,205,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_547,0.7132606127281458,505.8233764908628,147.05441169852742,11009,2517.0670360614045,5307.6623671541465,0.0242622863706345,0.0122749999162242,0.0996586825472443,0.3280836557016475,1199.0940536671976,752.7166962736362,1.4685350194394533,0.2286990977004777,0.1772922835807824,0.0008530460749864,139,129,Low quality,1.0,4.0,1.0,1,Midbrain
cell_548,1.1734959151446394,490.3319984622144,160.37767924496225,11989,2425.3463174576696,5317.301109350237,0.0501691987141442,0.0215241620629282,0.2622188538442842,0.399549363298599,1501.2903523342916,669.2086955563915,1.4324031551949623,0.3833596045971672,0.1810408747927836,0.0004940030711953,115,147,Low quality,0.5578558225508318,4.0,0.5578558225508318,0,Midbrain
cell_549,0.9953597510585508,667.6223663640862,216.6033240742164,21323,2313.7733902358955,5347.101299066735,0.0239243390213638,0.0186931341537362,0.4612387982527146,0.1227478890204122,2253.686390027387,1341.8443615383298,1.2112727478692025,0.2536042914087119,0.1686221803482491,3.636086304327236e-05,159,195,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_550,5.868865636238715,394.9888527117068,118.20744477400736,8115,2727.146149106593,5312.58213185459,0.2274253055314214,0.1523351436297482,0.5173872731448239,0.1977303378156821,725.2282716778489,600.3405115973821,1.357112725911796,0.0942144697854852,0.1633479708287407,0.0001032890034055,109,109,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Midbrain
cell_551,0.645247861137286,697.605122421383,201.12185361118767,19099,1464.4501806377298,5342.849102047228,0.0126908324265337,0.0005963318830245,1.2006800469746364,0.91023940562012,1917.1355147967167,1464.7812588027878,1.524713544799043,0.1337567676192312,0.1770729762605113,0.0010178211327605,201,181,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_552,0.6650816588017073,704.7350647362942,241.13274352522097,18693,3143.56390092548,5370.78499973252,0.0174120982538134,0.012785619647621,1.2736169093152483,0.153206233043614,3110.631646049262,762.7301382694418,1.3936899304665304,0.6061663326377862,0.2072092111656077,0.0002616439161154,133,241,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_553,0.7512412480581023,844.2914139223983,277.1371501621535,23979,1190.5412235706242,5374.106801784895,0.0137009979832551,0.0100002843980141,0.5049595853266161,0.1561398039865358,4599.489199810943,944.552231488497,0.3699980891081781,0.6592549881911297,0.2312040298302448,0.0008677619786137,265,189,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_554,2.2664221271030405,458.3086578651014,140.089257261219,9999,1892.893389338934,5325.928392839284,0.062808222594905,0.0500550343388131,1.3917214966139142,0.1129968122715219,1095.494796827888,614.4977106536822,0.8372339155910516,0.2812860781960998,0.1710163523833953,0.0003556305489289,123,129,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_555,0.4306275635640392,769.4629867976521,251.3105648396024,21467,4618.077048493036,5362.005450225928,0.0243273861619808,0.0097507630287498,0.5148811049296963,0.4277410446103656,3366.916651396441,1222.599858787377,1.014307972159979,0.4672206294172762,0.2137940331757497,0.0041690586423542,215,207,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_556,0.9107662833790102,585.7289680818844,183.1747799234381,13457,3531.254440068366,5351.816675336257,0.0228691494765075,0.0157792993192366,0.0013509995870002,0.1834446239935913,1961.067186085375,688.3243228141171,0.4021921337490891,0.480390632715484,0.1968783167793335,0.0009607256475855,183,137,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,6,Hindbrain
cell_557,0.9944012418377752,560.8294731452727,178.5077029150283,16081,2618.705428766868,5358.787886325477,0.0422951970684812,0.0066759437764762,1.3505355641801309,0.7273519194657001,1730.4834755148404,966.6705009993616,0.8446619818438436,0.2831922022867339,0.1677230257144581,7.490853795159417e-05,159,145,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Midbrain
cell_558,1.913665490943383,648.0660171779821,203.67866849525504,20909,2962.4694629107084,5362.297192596489,0.0527079317273508,0.042756250941868,0.1637088288126746,0.1042451787385543,2007.0976693768555,1494.1084618237694,0.1019933890605448,0.1465178536566691,0.1674497169257556,0.0003589105679351,185,163,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Midbrain
cell_559,1.897426758919484,552.4507934888323,183.3712082089225,11207,4010.8190416703846,5354.5398411706965,0.0685674351740213,0.0494797436584761,0.6833252532316108,0.1616954484158368,1768.98129978088,595.04805485683,0.6299629853689713,0.496581500826565,0.2109422106395743,0.0026684056806705,165,141,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_560,1.424848902979878,597.4568901432422,179.56892826989863,15107,4375.685576222943,5363.065400145628,0.016443400922054,0.0122887806842703,0.111148917888641,0.144598147634888,1600.3502332445312,1077.5981265698006,1.370309005850158,0.1952061938606517,0.1772653974855584,0.0013173977589289,167,159,Low quality,0.5794886047804336,4.0,1.0,1,Hindbrain
cell_561,0.5228510690978863,904.2325394193524,294.4163718273833,36033,5482.851524990981,5408.099603141564,0.0085212318846887,0.0028386063340788,0.5366051125495649,0.5002382464586205,4718.310024658485,1857.3828452948048,1.0636271756234037,0.4350761563752905,0.1824908519954844,0.000393924486935,229,261,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Other
cell_562,0.7221406807381798,557.9655121145938,182.98907071188705,14181,2013.88999365348,5359.661236866229,0.0389356709220899,0.0254589374948035,0.8321265059549019,0.20928356827698,1623.316022673744,820.0328929178777,0.3217982953183604,0.3287631678921972,0.1722973637678317,4.778543038004982e-05,179,129,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_563,1.780824888155973,688.3563850798539,237.24459951703847,19949,3813.0756930171938,5381.025865958193,0.0523816855382763,0.0233803466960023,0.4427795454075475,0.3827951546045291,2887.6337336707747,923.150283408258,0.962528555701382,0.5155063738742911,0.1910263179647618,0.000228096013836,181,187,Low quality,1.0,4.0,1.0,1,Hindbrain
cell_564,1.4536399689244843,780.9777054234136,257.5286391840721,25463,3924.545497388368,5435.397125240545,0.0371918726432965,0.0105904666925257,0.9635240132418326,0.5567204603318306,3567.947285415611,1237.1098292544275,1.5488874391202858,0.485080073043261,0.1887074231107897,0.0005228789415759,169,255,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_565,1.5597548002839428,766.4335495461293,215.8077848456816,24915,4495.250893036324,5398.80453542043,0.0399138074140312,0.0173937228956151,0.4517163927204347,0.3929690286204037,2362.945105877924,1887.162249334896,1.4266039006862865,0.1119460796583111,0.1705842807631073,0.000817386118725,207,203,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_566,0.9565511504396098,391.6396103067893,141.59802258506295,5573,3063.517136192356,5378.421855374126,0.0902946866804687,0.037470685765982,1.2192042502961469,0.4134453639747055,1366.0925740905786,165.9495632697408,1.506709235433973,0.7833616201240146,0.2749043849560954,0.0004499375328948,59,139,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_567,0.330701418394361,887.770598642227,269.8758974047145,30031,4772.020412240685,5413.697978755286,0.0122688916628232,0.0024168929872641,0.3779444434126591,0.6708527266536253,3006.644282367469,2303.0395494931663,1.2206850505096596,0.1325134895325289,0.1768067607425872,0.0003478038573776,223,213,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
